id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possession,offspring,offspring_identified
174,55.0,Self Enquiry,1,24.0,smallbusiness,MALE,2.0,3.0,superdeluxe,3.0,7.0,0,2,avp,428025.0,0.0,結婚済み,車なし,0,1
175,58.0,Self Enquiry,1,16.0,salaried,MALE,1.0,1.0,superdeluxe,3.0,6.0,0,1,avp,461010.0,0.0,結婚済み,車なし,0,0
176,31.0,Company Invited,3,16.0,smallbusiness,MALE,1.0,3.0,basic,3.0,2.0,0,1,executive,245805.0,0.0,離婚済み,車なし,0,0
177,32.0,Company Invited,2,15.0,smallbusiness,MALE,1.0,3.0,basic,3.0,3.0,0,2,executive,256545.0,1.0,独身,車あり,0,0
178,60.0,Self Enquiry,1,11.0,smallbusiness,MALE,1.0,1.0,superdeluxe,4.0,6.0,1,1,avp,400000.0,0.0,結婚済み,車なし,0,0
179,33.0,Self Enquiry,2,23.0,smallbusiness,FEMALE,1.0,1.0,basic,3.0,2.0,1,1,executive,260445.0,0.0,離婚済み,車あり,0,0
180,27.0,Company Invited,2,6.0,largebusiness,MALE,1.0,3.0,standard,3.0,2.0,1,2,seniormanager,440280.0,1.0,独身,車あり,0,0
181,40.0,Self Enquiry,2,12.0,salaried,MALE,2.0,4.0,superdeluxe,3.0,2.0,0,2,avp,481905.0,0.0,独身,車なし,0,0
182,25.0,Self Enquiry,2,16.0,smallbusiness,MALE,3.0,5.0,basic,3.0,3.0,0,1,executive,333030.0,1.0,離婚済み,車あり,0,0
183,28.0,Company Invited,2,9.0,smallbusiness,MALE,3.0,5.0,basic,3.0,7.0,0,2,executive,310575.0,1.0,独身,車あり,0,0
184,55.0,Self Enquiry,1,18.0,largebusiness,MALE,3.0,5.0,basic,3.0,5.0,0,2,executive,306420.0,1.0,独身,車なし,0,0
185,27.0,Self Enquiry,1,9.0,salaried,MALE,3.0,5.0,basic,4.0,2.0,1,1,executive,270780.0,1.0,離婚済み,車なし,0,0
186,22.0,Self Enquiry,2,14.0,salaried,MALE,2.0,5.0,basic,3.0,3.0,0,2,executive,310245.0,1.0,独身,車なし,0,0
187,49.0,Company Invited,1,9.0,salaried,MALE,1.0,3.0,superdeluxe,3.0,6.0,0,2,avp,502545.0,0.0,独身,車あり,0,0
188,24.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,4.0,basic,3.0,1.0,0,3,executive,261180.0,1.0,独身,車なし,0,0
189,51.0,Self Enquiry,1,20.0,salaried,MALE,2.0,4.0,basic,3.0,7.0,0,3,executive,300000.0,0.0,離婚済み,車なし,0,0
190,24.0,Self Enquiry,1,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,4,executive,263715.0,1.0,結婚済み,車なし,0,0
191,31.0,Company Invited,2,14.0,smallbusiness,MALE,2.0,3.0,basic,4.0,2.0,0,4,executive,261225.0,1.0,離婚済み,車あり,0,0
192,,Self Enquiry,1,10.0,smallbusiness,MALE,2.0,3.0,basic,4.0,6.0,0,4,executive,,0.0,結婚済み,車あり,0,0
193,32.0,Self Enquiry,2,10.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,1.0,0,4,manager,262635.0,0.0,結婚済み,車なし,0,0
194,60.0,Company Invited,1,9.0,smallbusiness,FEMALE,2.0,3.0,king,4.0,1.0,0,5,vp,456855.0,0.0,離婚済み,車なし,0,0
195,46.0,Company Invited,2,24.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,3,executive,258810.0,0.0,離婚済み,車あり,0,0
196,39.0,Company Invited,2,9.0,smallbusiness,FEMALE,2.0,3.0,basic,4.0,2.0,0,4,executive,268290.0,0.0,独身,車なし,0,0
197,48.0,Self Enquiry,1,9.0,largebusiness,MALE,2.0,3.0,king,4.0,6.0,0,5,vp,474525.0,0.0,離婚済み,車なし,0,0
198,54.0,Self Enquiry,2,14.0,smallbusiness,MALE,2.0,3.0,standard,3.0,5.0,0,4,seniormanager,440000.0,0.0,離婚済み,車あり,0,0
199,,Company Invited,3,8.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,6.0,0,4,manager,262305.0,0.0,結婚済み,車あり,0,0
200,47.0,Self Enquiry,2,11.0,smallbusiness,FEMALE,2.0,3.0,standard,4.0,2.0,0,3,seniormanager,400000.0,0.0,未婚,車あり,0,0
201,45.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,4.0,0,3,executive,255885.0,0.0,離婚済み,車なし,0,0
202,28.0,Self Enquiry,1,16.0,largebusiness,FEMALE,2.0,4.0,basic,4.0,2.0,0,3,executive,260100.0,0.0,結婚済み,車あり,0,0
203,40.0,Self Enquiry,1,18.0,largebusiness,FEMALE,2.0,4.0,basic,3.0,5.0,0,3,executive,267270.0,0.0,結婚済み,車あり,0,0
204,29.0,Company Invited,3,8.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,1.0,0,4,seniormanager,406605.0,0.0,未婚,車なし,0,0
205,59.0,Company Invited,1,10.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,5.0,0,3,seniormanager,450000.0,0.0,結婚済み,車なし,0,0
206,34.0,Self Enquiry,1,8.0,largebusiness,FEMALE,2.0,3.0,standard,3.0,2.0,0,4,seniormanager,274290.0,0.0,未婚,車あり,0,0
207,47.0,Company Invited,1,13.0,largebusiness,FEMALE,2.0,3.0,standard,4.0,2.0,0,5,seniormanager,358770.0,0.0,結婚済み,車なし,0,0
208,,Company Invited,2,11.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,1,4,executive,272220.0,1.0,結婚済み,車なし,0,0
209,37.0,Company Invited,2,24.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,2.0,1,4,seniormanager,426015.0,0.0,未婚,車なし,0,0
210,35.0,Company Invited,1,17.0,largebusiness,MALE,2.0,3.0,basic,3.0,2.0,1,5,executive,267405.0,0.0,結婚済み,車あり,0,0
211,52.0,Self Enquiry,1,15.0,salaried,MALE,2.0,3.0,standard,4.0,3.0,0,3,seniormanager,412440.0,0.0,結婚済み,車なし,0,0
212,46.0,Self Enquiry,1,25.0,salaried,FEMALE,2.0,3.0,basic,3.0,1.0,0,4,executive,270000.0,0.0,離婚済み,車あり,0,0
213,24.0,Self Enquiry,2,14.0,salaried,MALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,259515.0,0.0,離婚済み,車なし,0,0
214,35.0,Self Enquiry,2,13.0,salaried,MALE,2.0,3.0,standard,3.0,2.0,0,3,manager,265800.0,0.0,離婚済み,車なし,0,0
215,47.0,Self Enquiry,2,32.0,salaried,MALE,2.0,3.0,deluxe,3.0,5.0,0,3,manager,343440.0,0.0,離婚済み,車なし,0,0
216,,Company Invited,3,8.0,salaried,MALE,2.0,3.0,deluxe,3.0,1.0,0,5,manager,300000.0,0.0,結婚済み,車なし,0,0
217,58.0,Self Enquiry,1,14.0,salaried,MALE,2.0,3.0,standard,3.0,5.0,0,4,seniormanager,364680.0,0.0,結婚済み,車あり,0,0
218,33.0,Self Enquiry,3,14.0,salaried,MALE,2.0,3.0,superdeluxe,3.0,2.0,0,4,avp,413730.0,0.0,離婚済み,車なし,0,0
219,31.0,Company Invited,2,9.0,salaried,MALE,2.0,3.0,basic,3.0,3.0,0,4,executive,397935.0,1.0,結婚済み,車あり,0,0
220,49.0,Self Enquiry,2,15.0,salaried,MALE,2.0,4.0,basic,4.0,2.0,0,4,executive,348930.0,0.0,結婚済み,車なし,0,0
221,50.0,Company Invited,2,9.0,salaried,MALE,2.0,3.0,basic,3.0,1.0,0,4,executive,274260.0,0.0,結婚済み,車なし,0,0
222,25.0,Self Enquiry,3,13.0,salaried,FEMALE,2.0,3.0,basic,3.0,2.0,1,4,executive,254850.0,0.0,離婚済み,車なし,0,0
223,26.0,Company Invited,2,14.0,salaried,FEMALE,2.0,3.0,basic,4.0,1.0,1,3,executive,349590.0,1.0,未婚,車あり,0,0
224,22.0,Company Invited,2,9.0,salaried,MALE,2.0,3.0,basic,3.0,3.0,1,3,executive,263400.0,1.0,結婚済み,車なし,0,0
225,55.0,Company Invited,2,10.0,salaried,MALE,1.0,4.0,superdeluxe,3.0,2.0,0,1,avp,546660.0,0.0,結婚済み,車あり,0,0
226,59.0,Company Invited,2,10.0,salaried,FEMALE,1.0,3.0,superdeluxe,4.0,6.0,0,2,avp,600000.0,0.0,独身,車なし,0,0
227,39.0,Company Invited,1,17.0,salaried,FEMALE,1.0,3.0,superdeluxe,3.0,2.0,0,2,avp,539070.0,0.0,独身,車あり,0,0
228,45.0,Self Enquiry,2,13.0,smallbusiness,MALE,2.0,4.0,standard,3.0,7.0,0,3,seniormanager,360000.0,0.0,結婚済み,車なし,0,0
229,25.0,Self Enquiry,1,10.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,2.0,0,5,executive,300000.0,0.0,離婚済み,車なし,0,0
230,57.0,Self Enquiry,2,8.0,smallbusiness,FEMALE,1.0,5.0,king,4.0,4.0,0,1,vp,538425.0,0.0,結婚済み,車なし,0,0
231,39.0,Company Invited,2,9.0,salaried,MALE,3.0,4.0,basic,3.0,2.0,0,3,manager,271605.0,0.0,離婚済み,車あり,0,0
232,38.0,Self Enquiry,3,20.0,smallbusiness,MALE,2.0,4.0,deluxe,3.0,2.0,0,4,manager,340000.0,0.0,離婚済み,車あり,1,0
233,36.0,Self Enquiry,3,15.0,smallbusiness,FEMALE,2.0,4.0,deluxe,4.0,5.0,0,3,manager,400000.0,0.0,独身,車あり,1,0
234,24.0,Self Enquiry,3,27.0,salaried,MALE,2.0,5.0,deluxe,3.0,3.0,0,4,manager,334365.0,0.0,未婚,車あり,1,0
235,31.0,Self Enquiry,2,,salaried,MALE,2.0,4.0,deluxe,4.0,2.0,0,3,manager,300000.0,0.0,離婚済み,車なし,1,0
236,23.0,Self Enquiry,2,13.0,smallbusiness,MALE,2.0,4.0,deluxe,3.0,1.0,1,3,manager,343260.0,0.0,未婚,車あり,1,0
237,33.0,Self Enquiry,1,14.0,smallbusiness,MALE,2.0,4.0,standard,3.0,4.0,0,3,seniormanager,414075.0,0.0,離婚済み,車なし,1,0
238,32.0,Company Invited,1,9.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,2.0,0,3,executive,322530.0,0.0,離婚済み,車なし,1,0
239,52.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,3,manager,366495.0,0.0,結婚済み,車なし,1,0
240,30.0,Company Invited,1,10.0,smallbusiness,MALE,2.0,4.0,basic,3.0,5.0,0,3,executive,259425.0,0.0,結婚済み,車なし,1,0
241,32.0,Company Invited,1,,smallbusiness,FEMALE,2.0,4.0,basic,3.0,3.0,0,4,executive,300000.0,0.0,結婚済み,車なし,1,0
242,42.0,Company Invited,1,16.0,salaried,MALE,2.0,4.0,standard,3.0,5.0,1,3,seniormanager,428265.0,0.0,結婚済み,車なし,1,0
243,45.0,Self Enquiry,1,7.0,salaried,MALE,2.0,4.0,superdeluxe,4.0,6.0,0,1,avp,560000.0,0.0,独身,車あり,0,1
244,40.0,Company Invited,2,15.0,largebusiness,MALE,2.0,4.0,standard,3.0,1.0,0,2,seniormanager,340095.0,0.0,結婚済み,車あり,1,0
245,52.0,Self Enquiry,2,16.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,1,manager,300000.0,0.0,未婚,車なし,1,0
246,45.0,Company Invited,3,16.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,2.0,0,1,seniormanager,406695.0,0.0,離婚済み,車あり,1,0
247,56.0,Self Enquiry,2,11.0,salaried,MALE,2.0,4.0,deluxe,3.0,1.0,0,1,manager,350340.0,0.0,結婚済み,車なし,1,0
248,45.0,Self Enquiry,1,14.0,smallbusiness,MALE,3.0,4.0,standard,3.0,1.0,0,2,seniormanager,390375.0,0.0,離婚済み,車なし,0,0
249,51.0,Company Invited,1,8.0,largebusiness,FEMALE,2.0,4.0,superdeluxe,3.0,3.0,0,2,executive,393765.0,0.0,結婚済み,車あり,1,0
250,47.0,Self Enquiry,1,13.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,2,manager,350000.0,0.0,結婚済み,車あり,1,0
251,36.0,Self Enquiry,1,6.0,smallbusiness,MALE,2.0,4.0,basic,4.0,1.0,0,2,executive,270000.0,0.0,結婚済み,車なし,1,0
252,29.0,Self Enquiry,2,9.0,salaried,MALE,3.0,4.0,basic,3.0,1.0,1,1,executive,400000.0,1.0,独身,車あり,0,0
253,45.0,Self Enquiry,1,21.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,2.0,1,1,seniormanager,418560.0,0.0,未婚,車あり,1,0
254,32.0,Company Invited,1,12.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,4.0,1,2,executive,259680.0,0.0,離婚済み,車なし,1,0
255,43.0,Company Invited,2,33.0,smallbusiness,MALE,2.0,5.0,deluxe,3.0,8.0,0,3,manager,454845.0,0.0,結婚済み,車あり,1,0
256,35.0,Company Invited,2,9.0,salaried,FEMALE,2.0,5.0,deluxe,3.0,1.0,0,3,manager,324465.0,0.0,未婚,車あり,1,0
257,38.0,Self Enquiry,2,25.0,salaried,MALE,2.0,5.0,deluxe,4.0,8.0,0,3,manager,339690.0,0.0,未婚,車あり,1,0
258,43.0,Self Enquiry,2,10.0,salaried,MALE,2.0,5.0,deluxe,3.0,7.0,0,3,manager,300000.0,0.0,離婚済み,車あり,1,0
259,47.0,Company Invited,2,,salaried,FEMALE,2.0,5.0,deluxe,3.0,5.0,1,4,manager,319680.0,0.0,結婚済み,車あり,1,0
260,40.0,Self Enquiry,1,9.0,salaried,MALE,2.0,5.0,deluxe,3.0,3.0,1,3,manager,337515.0,0.0,結婚済み,車なし,1,0
261,45.0,Self Enquiry,1,14.0,smallbusiness,MALE,2.0,3.0,king,4.0,3.0,0,2,vp,320000.0,0.0,結婚済み,車あり,0,0
262,40.0,Company Invited,1,17.0,salaried,MALE,2.0,3.0,basic,3.0,4.0,0,2,executive,300000.0,0.0,離婚済み,車なし,0,0
263,38.0,Company Invited,1,13.0,smallbusiness,MALE,2.0,1.0,basic,3.0,2.0,0,2,executive,300000.0,0.0,離婚済み,車あり,0,0
264,39.0,Company Invited,2,,smallbusiness,MALE,2.0,2.0,deluxe,3.0,1.0,0,2,manager,293745.0,0.0,独身,車なし,0,0
265,40.0,Self Enquiry,3,10.0,salaried,MALE,2.0,2.0,deluxe,3.0,3.0,0,1,manager,331935.0,0.0,未婚,車あり,0,0
266,32.0,Company Invited,1,9.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,1.0,0,2,executive,264420.0,1.0,独身,車あり,0,0
267,35.0,Self Enquiry,2,15.0,smallbusiness,MALE,2.0,1.0,basic,3.0,2.0,0,2,executive,265020.0,1.0,独身,車なし,0,0
268,51.0,Company Invited,2,8.0,salaried,MALE,2.0,2.0,standard,3.0,2.0,0,2,seniormanager,405225.0,0.0,未婚,車あり,0,0
269,39.0,Self Enquiry,3,11.0,smallbusiness,MALE,2.0,5.0,deluxe,3.0,2.0,0,2,manager,333015.0,0.0,未婚,車あり,1,0
270,35.0,Company Invited,1,11.0,smallbusiness,FEMALE,2.0,5.0,deluxe,3.0,2.0,0,2,manager,340275.0,0.0,未婚,車あり,1,0
271,,Self Enquiry,1,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,1.0,0,1,executive,300000.0,0.0,結婚済み,車なし,0,0
272,45.0,Company Invited,2,8.0,salaried,MALE,2.0,3.0,basic,3.0,1.0,0,2,executive,270000.0,0.0,独身,車なし,0,0
273,51.0,Self Enquiry,2,9.0,smallbusiness,MALE,2.0,3.0,king,3.0,1.0,0,1,vp,300000.0,0.0,独身,車なし,0,0
274,48.0,Company Invited,2,23.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,2,manager,363255.0,0.0,未婚,車なし,1,0
275,52.0,Self Enquiry,3,10.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,3.0,0,1,executive,266460.0,1.0,独身,車あり,1,0
276,54.0,Company Invited,2,15.0,smallbusiness,MALE,2.0,4.0,deluxe,3.0,5.0,0,1,manager,400000.0,0.0,離婚済み,車なし,1,0
277,30.0,Self Enquiry,1,9.0,largebusiness,MALE,2.0,4.0,basic,3.0,7.0,1,1,executive,268770.0,1.0,離婚済み,車あり,0,0
278,49.0,Self Enquiry,2,9.0,salaried,FEMALE,2.0,3.0,king,3.0,5.0,1,1,vp,285540.0,0.0,結婚済み,車あり,0,0
279,35.0,Company Invited,2,16.0,salaried,FEMALE,2.0,3.0,standard,3.0,2.0,0,1,seniormanager,463860.0,0.0,離婚済み,車なし,0,0
280,55.0,Self Enquiry,1,16.0,smallbusiness,MALE,2.0,4.0,superdeluxe,3.0,3.0,0,2,avp,340590.0,0.0,離婚済み,車なし,0,0
281,40.0,Self Enquiry,1,15.0,smallbusiness,MALE,2.0,4.0,basic,3.0,3.0,0,2,executive,262995.0,0.0,独身,車あり,1,0
282,55.0,Company Invited,1,16.0,salaried,MALE,2.0,3.0,superdeluxe,3.0,5.0,0,2,avp,489660.0,0.0,結婚済み,車なし,0,0
283,46.0,Company Invited,2,5.0,salaried,MALE,3.0,4.0,standard,3.0,2.0,0,1,seniormanager,404640.0,0.0,結婚済み,車あり,2,0
284,21.0,Company Invited,2,9.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,3.0,0,2,executive,311865.0,0.0,独身,車あり,2,0
285,42.0,Self Enquiry,2,10.0,smallbusiness,MALE,3.0,4.0,king,4.0,,0,2,vp,495150.0,0.0,結婚済み,車なし,2,0
286,30.0,Self Enquiry,2,15.0,salaried,MALE,3.0,4.0,superdeluxe,3.0,2.0,0,1,avp,400000.0,0.0,結婚済み,車なし,2,0
287,40.0,Self Enquiry,2,8.0,smallbusiness,MALE,3.0,4.0,standard,3.0,3.0,0,1,seniormanager,342195.0,0.0,離婚済み,車あり,2,0
288,29.0,Self Enquiry,2,10.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,347145.0,0.0,未婚,車あり,2,0
289,55.0,Self Enquiry,3,32.0,salaried,MALE,3.0,4.0,superdeluxe,3.0,5.0,0,2,avp,525795.0,0.0,離婚済み,車なし,2,0
290,57.0,Company Invited,2,6.0,largebusiness,FEMALE,3.0,4.0,standard,3.0,5.0,0,2,seniormanager,525735.0,0.0,離婚済み,車なし,2,0
291,38.0,Company Invited,2,14.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,375135.0,0.0,独身,車なし,2,0
292,46.0,Self Enquiry,2,8.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,2.0,0,2,manager,357540.0,0.0,未婚,車あり,2,0
293,42.0,Self Enquiry,2,12.0,smallbusiness,MALE,3.0,4.0,standard,4.0,,0,1,seniormanager,484320.0,1.0,結婚済み,車なし,2,0
294,41.0,Self Enquiry,2,13.0,salaried,MALE,3.0,4.0,king,3.0,2.0,0,1,seniormanager,416505.0,0.0,結婚済み,車なし,2,0
295,47.0,Self Enquiry,2,6.0,salaried,MALE,3.0,4.0,superdeluxe,3.0,,0,2,avp,466890.0,0.0,未婚,車なし,2,0
296,26.0,Self Enquiry,2,13.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,350000.0,0.0,未婚,車あり,2,0
297,54.0,Self Enquiry,2,16.0,smallbusiness,MALE,3.0,4.0,standard,4.0,5.0,0,2,seniormanager,384840.0,0.0,独身,車なし,2,0
298,30.0,Self Enquiry,2,14.0,salaried,MALE,3.0,4.0,standard,4.0,5.0,0,2,seniormanager,440220.0,0.0,結婚済み,車あり,2,0
299,45.0,Self Enquiry,2,31.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,2.0,0,1,manager,310000.0,0.0,離婚済み,車あり,2,0
300,35.0,Company Invited,2,22.0,salaried,MALE,3.0,4.0,standard,3.0,3.0,0,2,seniormanager,397965.0,1.0,未婚,車あり,2,0
301,35.0,Company Invited,3,8.0,smallbusiness,MALE,3.0,4.0,standard,3.0,2.0,0,1,seniormanager,300000.0,0.0,結婚済み,車あり,2,0
302,35.0,Company Invited,2,14.0,smallbusiness,FEMALE,3.0,4.0,standard,4.0,3.0,0,2,seniormanager,355635.0,0.0,独身,車あり,2,0
303,29.0,Company Invited,3,10.0,salaried,FEMALE,3.0,4.0,basic,3.0,3.0,1,2,executive,311505.0,1.0,結婚済み,車あり,2,0
304,40.0,Self Enquiry,2,29.0,smallbusiness,MALE,3.0,4.0,standard,4.0,7.0,1,2,seniormanager,388080.0,1.0,独身,車あり,2,0
305,42.0,Self Enquiry,1,15.0,salaried,MALE,2.0,3.0,basic,3.0,5.0,0,2,executive,259020.0,0.0,独身,車あり,0,0
306,39.0,Self Enquiry,2,13.0,salaried,MALE,2.0,3.0,king,3.0,3.0,0,2,seniormanager,442155.0,0.0,独身,車あり,0,0
307,28.0,Self Enquiry,1,16.0,salaried,MALE,2.0,3.0,basic,3.0,7.0,0,2,executive,265350.0,1.0,独身,車あり,0,0
308,24.0,Company Invited,2,16.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,2,executive,263880.0,0.0,独身,車あり,0,0
309,51.0,Self Enquiry,1,14.0,largebusiness,MALE,3.0,4.0,superdeluxe,4.0,6.0,0,2,vp,530000.0,0.0,離婚済み,車なし,2,0
310,35.0,Self Enquiry,1,16.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,2.0,0,1,executive,315600.0,0.0,独身,車あり,2,0
311,53.0,Self Enquiry,1,28.0,salaried,MALE,3.0,4.0,deluxe,3.0,6.0,0,2,manager,334470.0,0.0,結婚済み,車あり,2,0
312,25.0,Self Enquiry,1,14.0,salaried,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,300000.0,0.0,独身,車なし,2,0
313,39.0,Company Invited,1,8.0,smallbusiness,FEMALE,3.0,4.0,standard,4.0,3.0,0,1,seniormanager,405705.0,0.0,未婚,車なし,2,0
314,30.0,Self Enquiry,1,22.0,salaried,MALE,3.0,4.0,deluxe,3.0,7.0,0,2,manager,309000.0,0.0,結婚済み,車あり,2,0
315,39.0,Company Invited,1,9.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,317640.0,0.0,結婚済み,車あり,2,0
316,55.0,Self Enquiry,1,6.0,salaried,MALE,3.0,4.0,standard,3.0,2.0,0,2,seniormanager,365370.0,0.0,結婚済み,車あり,2,0
317,37.0,Company Invited,1,14.0,smallbusiness,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,260000.0,0.0,結婚済み,車あり,2,0
318,35.0,Company Invited,1,,smallbusiness,FEMALE,4.0,4.0,basic,3.0,3.0,0,2,executive,314445.0,0.0,結婚済み,車なし,3,0
319,34.0,Self Enquiry,1,7.0,salaried,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,300000.0,0.0,離婚済み,車あり,2,0
320,36.0,Self Enquiry,1,15.0,smallbusiness,MALE,3.0,4.0,basic,3.0,7.0,0,2,executive,300000.0,0.0,独身,車あり,2,0
321,40.0,Self Enquiry,1,12.0,salaried,MALE,3.0,4.0,basic,4.0,3.0,0,2,executive,273990.0,0.0,独身,車あり,2,0
322,51.0,Company Invited,1,13.0,salaried,MALE,3.0,4.0,superdeluxe,3.0,,0,1,avp,511500.0,0.0,離婚済み,車なし,2,0
323,37.0,Self Enquiry,1,10.0,smallbusiness,MALE,3.0,4.0,basic,3.0,7.0,0,2,executive,311820.0,0.0,結婚済み,車なし,2,0
324,31.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,339645.0,1.0,未婚,車あり,2,0
325,38.0,Self Enquiry,2,,smallbusiness,MALE,3.0,5.0,deluxe,3.0,7.0,0,2,manager,323835.0,0.0,結婚済み,車あり,2,0
326,35.0,Self Enquiry,2,32.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,337710.0,0.0,未婚,車あり,2,0
327,38.0,Self Enquiry,2,12.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,5.0,0,2,manager,326805.0,0.0,未婚,車あり,2,0
328,41.0,Self Enquiry,2,16.0,salaried,MALE,3.0,4.0,deluxe,3.0,2.0,0,1,manager,413760.0,0.0,結婚済み,車なし,2,0
329,27.0,Self Enquiry,2,7.0,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,0,2,manager,403365.0,0.0,独身,車あり,2,0
330,30.0,Self Enquiry,2,8.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,seniormanager,317565.0,0.0,結婚済み,車あり,2,0
331,53.0,Self Enquiry,2,15.0,smallbusiness,FEMALE,3.0,4.0,standard,3.0,4.0,0,2,seniormanager,391065.0,0.0,離婚済み,車なし,2,0
332,26.0,Self Enquiry,3,28.0,salaried,MALE,3.0,4.0,deluxe,3.0,2.0,0,1,manager,347580.0,0.0,結婚済み,車なし,2,0
333,40.0,Company Invited,2,16.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,7.0,0,1,manager,342060.0,0.0,未婚,車あり,2,0
334,36.0,Self Enquiry,2,9.0,smallbusiness,MALE,4.0,4.0,standard,3.0,3.0,0,2,seniormanager,396195.0,0.0,結婚済み,車なし,3,0
335,30.0,Self Enquiry,1,8.0,salaried,FEMALE,3.0,4.0,basic,3.0,2.0,1,2,executive,357570.0,0.0,結婚済み,車あり,2,0
336,23.0,Self Enquiry,1,14.0,salaried,MALE,3.0,4.0,basic,3.0,7.0,1,2,executive,306435.0,0.0,独身,車なし,2,0
337,35.0,Self Enquiry,2,9.0,smallbusiness,FEMALE,3.0,6.0,basic,3.0,3.0,1,1,executive,263625.0,0.0,離婚済み,車あり,0,0
338,32.0,Self Enquiry,2,10.0,largebusiness,MALE,3.0,4.0,basic,3.0,3.0,1,1,executive,416040.0,1.0,離婚済み,車あり,2,0
339,48.0,Self Enquiry,2,10.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,1,1,manager,395340.0,0.0,離婚済み,車あり,2,0
340,60.0,Company Invited,2,14.0,salaried,MALE,3.0,4.0,standard,3.0,5.0,1,2,seniormanager,400000.0,1.0,独身,車なし,2,0
341,32.0,Self Enquiry,1,23.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,3.0,0,1,manager,300000.0,0.0,結婚済み,車あり,2,0
342,36.0,Self Enquiry,1,10.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,5.0,0,1,executive,320820.0,0.0,離婚済み,車あり,2,0
343,35.0,Self Enquiry,1,7.0,salaried,MALE,3.0,4.0,basic,3.0,5.0,0,2,executive,336105.0,0.0,離婚済み,車あり,2,0
344,39.0,Company Invited,2,33.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,5.0,0,1,manager,502845.0,0.0,結婚済み,車あり,2,0
345,22.0,Self Enquiry,2,10.0,salaried,MALE,3.0,4.0,basic,3.0,2.0,0,2,executive,299565.0,1.0,独身,車あり,2,0
346,38.0,Self Enquiry,2,14.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,358320.0,0.0,結婚済み,車なし,2,0
347,37.0,Self Enquiry,2,14.0,salaried,MALE,3.0,4.0,standard,3.0,2.0,0,1,seniormanager,400000.0,0.0,独身,車なし,2,0
348,30.0,Self Enquiry,2,7.0,smallbusiness,MALE,2.0,3.0,basic,3.0,1.0,0,3,executive,267720.0,0.0,結婚済み,車あり,0,0
