id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possession,offspring,offspring_identified
241,32.0,0,0,,2,0,2.0,4.0,0,0,3.0,0,3,1,300000.0,0.0,2,1,1,0
242,42.0,0,0,16.0,1,1,2.0,4.0,3,0,5.0,1,2,3,428265.0,0.0,2,1,1,0
243,45.0,1,0,7.0,1,1,2.0,4.0,4,1,6.0,0,0,0,560000.0,0.0,1,0,0,1
244,40.0,0,1,15.0,0,1,2.0,4.0,3,0,1.0,0,1,3,340095.0,0.0,2,0,1,0
245,52.0,1,1,16.0,2,0,2.0,4.0,1,0,2.0,0,0,2,300000.0,0.0,0,1,1,0
246,45.0,0,2,16.0,2,0,2.0,4.0,3,0,2.0,0,0,3,406695.0,0.0,3,0,1,0
247,56.0,1,1,11.0,1,1,2.0,4.0,1,0,1.0,0,0,2,350340.0,0.0,2,1,1,0
248,45.0,1,0,14.0,2,1,3.0,4.0,3,0,1.0,0,1,3,390375.0,0.0,3,1,0,0
249,51.0,0,0,8.0,0,0,2.0,4.0,4,0,3.0,0,1,1,393765.0,0.0,2,0,1,0
250,47.0,1,0,13.0,2,0,2.0,4.0,1,0,2.0,0,1,2,350000.0,0.0,2,0,1,0
251,36.0,1,0,6.0,2,1,2.0,4.0,0,1,1.0,0,1,1,270000.0,0.0,2,1,1,0
252,29.0,1,1,9.0,1,1,3.0,4.0,0,0,1.0,1,0,1,400000.0,1.0,1,0,0,0
253,45.0,1,0,21.0,2,0,2.0,4.0,3,0,2.0,1,0,3,418560.0,0.0,0,0,1,0
254,32.0,0,0,12.0,2,0,2.0,4.0,0,0,4.0,1,1,1,259680.0,0.0,3,1,1,0
255,43.0,0,1,33.0,2,1,2.0,5.0,1,0,8.0,0,2,2,454845.0,0.0,2,0,1,0
256,35.0,0,1,9.0,1,0,2.0,5.0,1,0,1.0,0,2,2,324465.0,0.0,0,0,1,0
257,38.0,1,1,25.0,1,1,2.0,5.0,1,1,8.0,0,2,2,339690.0,0.0,0,0,1,0
258,43.0,1,1,10.0,1,1,2.0,5.0,1,0,7.0,0,2,2,300000.0,0.0,3,0,1,0
259,47.0,0,1,,1,0,2.0,5.0,1,0,5.0,1,3,2,319680.0,0.0,2,0,1,0
260,40.0,1,0,9.0,1,1,2.0,5.0,1,0,3.0,1,2,2,337515.0,0.0,2,1,1,0
261,45.0,1,0,14.0,2,1,2.0,3.0,2,1,3.0,0,1,4,320000.0,0.0,2,0,0,0
262,40.0,0,0,17.0,1,1,2.0,3.0,0,0,4.0,0,1,1,300000.0,0.0,3,1,0,0
263,38.0,0,0,13.0,2,1,2.0,1.0,0,0,2.0,0,1,1,300000.0,0.0,3,0,0,0
264,39.0,0,1,,2,1,2.0,2.0,1,0,1.0,0,1,2,293745.0,0.0,1,1,0,0
265,40.0,1,2,10.0,1,1,2.0,2.0,1,0,3.0,0,0,2,331935.0,0.0,0,0,0,0
266,32.0,0,0,9.0,2,0,2.0,3.0,0,0,1.0,0,1,1,264420.0,1.0,1,0,0,0
267,35.0,1,1,15.0,2,1,2.0,1.0,0,0,2.0,0,1,1,265020.0,1.0,1,1,0,0
268,51.0,0,1,8.0,1,1,2.0,2.0,3,0,2.0,0,1,3,405225.0,0.0,0,0,0,0
269,39.0,1,2,11.0,2,1,2.0,5.0,1,0,2.0,0,1,2,333015.0,0.0,0,0,1,0
270,35.0,0,0,11.0,2,0,2.0,5.0,1,0,2.0,0,1,2,340275.0,0.0,0,0,1,0
271,,1,0,8.0,2,1,2.0,3.0,0,0,1.0,0,0,1,300000.0,0.0,2,1,0,0
272,45.0,0,1,8.0,1,1,2.0,3.0,0,0,1.0,0,1,1,270000.0,0.0,1,1,0,0
273,51.0,1,1,9.0,2,1,2.0,3.0,2,0,1.0,0,0,4,300000.0,0.0,1,1,0,0
274,48.0,0,1,23.0,2,0,2.0,4.0,1,0,2.0,0,1,2,363255.0,0.0,0,1,1,0
275,52.0,1,2,10.0,2,0,2.0,4.0,0,0,3.0,0,0,1,266460.0,1.0,1,0,1,0
276,54.0,0,1,15.0,2,1,2.0,4.0,1,0,5.0,0,0,2,400000.0,0.0,3,1,1,0
277,30.0,1,0,9.0,0,1,2.0,4.0,0,0,7.0,1,0,1,268770.0,1.0,3,0,0,0
278,49.0,1,1,9.0,1,0,2.0,3.0,2,0,5.0,1,0,4,285540.0,0.0,2,0,0,0
279,35.0,0,1,16.0,1,0,2.0,3.0,3,0,2.0,0,0,3,463860.0,0.0,3,1,0,0
280,55.0,1,0,16.0,2,1,2.0,4.0,4,0,3.0,0,1,0,340590.0,0.0,3,1,0,0
281,40.0,1,0,15.0,2,1,2.0,4.0,0,0,3.0,0,1,1,262995.0,0.0,1,0,1,0
282,55.0,0,0,16.0,1,1,2.0,3.0,4,0,5.0,0,1,0,489660.0,0.0,2,1,0,0
283,46.0,0,1,5.0,1,1,3.0,4.0,3,0,2.0,0,0,3,404640.0,0.0,2,0,2,0
284,21.0,0,1,9.0,2,0,3.0,4.0,0,0,3.0,0,1,1,311865.0,0.0,1,0,2,0
285,42.0,1,1,10.0,2,1,3.0,4.0,2,1,,0,1,4,495150.0,0.0,2,1,2,0
286,30.0,1,1,15.0,1,1,3.0,4.0,4,0,2.0,0,0,0,400000.0,0.0,2,1,2,0
287,40.0,1,1,8.0,2,1,3.0,4.0,3,0,3.0,0,0,3,342195.0,0.0,3,0,2,0
288,29.0,1,1,10.0,1,1,3.0,4.0,1,0,3.0,0,1,2,347145.0,0.0,0,0,2,0
289,55.0,1,2,32.0,1,1,3.0,4.0,4,0,5.0,0,1,0,525795.0,0.0,3,1,2,0
290,57.0,0,1,6.0,0,0,3.0,4.0,3,0,5.0,0,1,3,525735.0,0.0,3,1,2,0
291,38.0,0,1,14.0,1,0,3.0,4.0,3,1,2.0,0,1,3,375135.0,0.0,1,1,2,0
292,46.0,1,1,8.0,2,0,3.0,4.0,1,0,2.0,0,1,2,357540.0,0.0,0,0,2,0
293,42.0,1,1,12.0,2,1,3.0,4.0,3,1,,0,0,3,484320.0,1.0,2,1,2,0
294,41.0,1,1,13.0,1,1,3.0,4.0,2,0,2.0,0,0,3,416505.0,0.0,2,1,2,0
295,47.0,1,1,6.0,1,1,3.0,4.0,4,0,,0,1,0,466890.0,0.0,0,1,2,0
296,26.0,1,1,13.0,2,0,3.0,4.0,1,0,3.0,0,1,2,350000.0,0.0,0,0,2,0
297,54.0,1,1,16.0,2,1,3.0,4.0,3,1,5.0,0,1,3,384840.0,0.0,1,1,2,0
298,30.0,1,1,14.0,1,1,3.0,4.0,3,1,5.0,0,1,3,440220.0,0.0,2,0,2,0
299,45.0,1,1,31.0,2,1,3.0,4.0,1,0,2.0,0,0,2,310000.0,0.0,3,0,2,0
300,35.0,0,1,22.0,1,1,3.0,4.0,3,0,3.0,0,1,3,397965.0,1.0,0,0,2,0
301,35.0,0,2,8.0,2,1,3.0,4.0,3,0,2.0,0,0,3,300000.0,0.0,2,0,2,0
302,35.0,0,1,14.0,2,0,3.0,4.0,3,1,3.0,0,1,3,355635.0,0.0,1,0,2,0
303,29.0,0,2,10.0,1,0,3.0,4.0,0,0,3.0,1,1,1,311505.0,1.0,2,0,2,0
304,40.0,1,1,29.0,2,1,3.0,4.0,3,1,7.0,1,1,3,388080.0,1.0,1,0,2,0
305,42.0,1,0,15.0,1,1,2.0,3.0,0,0,5.0,0,1,1,259020.0,0.0,1,0,0,0
306,39.0,1,1,13.0,1,1,2.0,3.0,2,0,3.0,0,1,3,442155.0,0.0,1,0,0,0
307,28.0,1,0,16.0,1,1,2.0,3.0,0,0,7.0,0,1,1,265350.0,1.0,1,0,0,0
308,24.0,0,1,16.0,2,1,2.0,3.0,0,0,2.0,0,1,1,263880.0,0.0,1,0,0,0
309,51.0,1,0,14.0,0,1,3.0,4.0,4,1,6.0,0,1,4,530000.0,0.0,3,1,2,0
310,35.0,1,0,16.0,2,0,3.0,4.0,0,0,2.0,0,0,1,315600.0,0.0,1,0,2,0
311,53.0,1,0,28.0,1,1,3.0,4.0,1,0,6.0,0,1,2,334470.0,0.0,2,0,2,0
312,25.0,1,0,14.0,1,1,3.0,4.0,0,0,3.0,0,1,1,300000.0,0.0,1,1,2,0
313,39.0,0,0,8.0,2,0,3.0,4.0,3,1,3.0,0,0,3,405705.0,0.0,0,1,2,0
314,30.0,1,0,22.0,1,1,3.0,4.0,1,0,7.0,0,1,2,309000.0,0.0,2,0,2,0
315,39.0,0,0,9.0,1,1,3.0,4.0,1,0,3.0,0,1,2,317640.0,0.0,2,0,2,0
316,55.0,1,0,6.0,1,1,3.0,4.0,3,0,2.0,0,1,3,365370.0,0.0,2,0,2,0
317,37.0,0,0,14.0,2,1,3.0,4.0,0,0,3.0,0,1,1,260000.0,0.0,2,0,2,0
318,35.0,0,0,,2,0,4.0,4.0,0,0,3.0,0,1,1,314445.0,0.0,2,1,3,0
319,34.0,1,0,7.0,1,1,3.0,4.0,0,0,3.0,0,1,1,300000.0,0.0,3,0,2,0
320,36.0,1,0,15.0,2,1,3.0,4.0,0,0,7.0,0,1,1,300000.0,0.0,1,0,2,0
321,40.0,1,0,12.0,1,1,3.0,4.0,0,1,3.0,0,1,1,273990.0,0.0,1,0,2,0
322,51.0,0,0,13.0,1,1,3.0,4.0,4,0,,0,0,0,511500.0,0.0,3,1,2,0
323,37.0,1,0,10.0,2,1,3.0,4.0,0,0,7.0,0,1,1,311820.0,0.0,2,1,2,0
324,31.0,1,0,9.0,2,1,3.0,4.0,0,0,3.0,0,1,1,339645.0,1.0,0,0,2,0
325,38.0,1,1,,2,1,3.0,5.0,1,0,7.0,0,1,2,323835.0,0.0,2,0,2,0
326,35.0,1,1,32.0,2,1,3.0,4.0,1,0,3.0,0,1,2,337710.0,0.0,0,0,2,0
327,38.0,1,1,12.0,2,1,3.0,4.0,1,0,5.0,0,1,2,326805.0,0.0,0,0,2,0
328,41.0,1,1,16.0,1,1,3.0,4.0,1,0,2.0,0,0,2,413760.0,0.0,2,1,2,0
329,27.0,1,1,7.0,1,1,3.0,5.0,1,0,3.0,0,1,2,403365.0,0.0,1,0,2,0
330,30.0,1,1,8.0,1,1,3.0,4.0,1,0,3.0,0,1,3,317565.0,0.0,2,0,2,0
331,53.0,1,1,15.0,2,0,3.0,4.0,3,0,4.0,0,1,3,391065.0,0.0,3,1,2,0
332,26.0,1,2,28.0,1,1,3.0,4.0,1,0,2.0,0,0,2,347580.0,0.0,2,1,2,0
333,40.0,0,1,16.0,2,1,3.0,4.0,1,0,7.0,0,0,2,342060.0,0.0,0,0,2,0
334,36.0,1,1,9.0,2,1,4.0,4.0,3,0,3.0,0,1,3,396195.0,0.0,2,1,3,0
335,30.0,1,0,8.0,1,0,3.0,4.0,0,0,2.0,1,1,1,357570.0,0.0,2,0,2,0
336,23.0,1,0,14.0,1,1,3.0,4.0,0,0,7.0,1,1,1,306435.0,0.0,1,1,2,0
337,35.0,1,1,9.0,2,0,3.0,6.0,0,0,3.0,1,0,1,263625.0,0.0,3,0,0,0
338,32.0,1,1,10.0,0,1,3.0,4.0,0,0,3.0,1,0,1,416040.0,1.0,3,0,2,0
339,48.0,1,1,10.0,1,1,3.0,4.0,1,0,3.0,1,0,2,395340.0,0.0,3,0,2,0
340,60.0,0,1,14.0,1,1,3.0,4.0,3,0,5.0,1,1,3,400000.0,1.0,1,1,2,0
341,32.0,1,0,23.0,2,0,3.0,4.0,1,0,3.0,0,0,2,300000.0,0.0,2,0,2,0
342,36.0,1,0,10.0,2,0,3.0,4.0,0,0,5.0,0,0,1,320820.0,0.0,3,0,2,0
343,35.0,1,0,7.0,1,1,3.0,4.0,0,0,5.0,0,1,1,336105.0,0.0,3,0,2,0
344,39.0,0,1,33.0,2,1,3.0,4.0,1,0,5.0,0,0,2,502845.0,0.0,2,0,2,0
345,22.0,1,1,10.0,1,1,3.0,4.0,0,0,2.0,0,1,1,299565.0,1.0,1,0,2,0
346,38.0,1,1,14.0,1,1,3.0,4.0,1,0,3.0,0,1,2,358320.0,0.0,2,1,2,0
347,37.0,1,1,14.0,1,1,3.0,4.0,3,0,2.0,0,0,3,400000.0,0.0,1,1,2,0
348,30.0,1,1,7.0,2,1,2.0,3.0,0,0,1.0,0,2,1,267720.0,0.0,2,0,0,0
349,56.0,1,2,10.0,1,0,2.0,5.0,3,0,3.0,0,0,3,402315.0,0.0,2,1,1,0
350,35.0,1,0,10.0,0,0,2.0,4.0,4,1,1.0,0,2,0,510480.0,0.0,3,1,0,1
351,25.0,0,1,9.0,0,0,3.0,5.0,0,0,2.0,0,1,1,304380.0,0.0,1,1,2,0
352,55.0,1,1,29.0,1,0,3.0,5.0,1,0,3.0,0,1,2,350355.0,0.0,3,0,2,0
353,39.0,1,0,32.0,2,1,4.0,4.0,0,0,3.0,0,1,1,449325.0,0.0,3,0,3,0
354,36.0,1,2,14.0,1,1,3.0,4.0,2,0,3.0,0,0,4,561525.0,0.0,2,0,2,0
355,28.0,1,1,8.0,1,1,3.0,4.0,2,0,3.0,0,2,4,495570.0,0.0,0,1,0,1
356,52.0,0,1,7.0,1,1,3.0,5.0,4,0,2.0,1,0,3,424770.0,0.0,3,1,2,0
357,59.0,1,1,28.0,2,1,2.0,4.0,4,0,,0,1,0,535065.0,0.0,3,1,0,0
358,52.0,1,1,16.0,2,1,2.0,3.0,1,0,1.0,0,1,2,315090.0,0.0,2,1,1,0
359,26.0,0,1,17.0,2,0,2.0,3.0,0,0,2.0,0,1,1,262950.0,1.0,1,1,1,0
360,21.0,0,1,,1,0,2.0,4.0,1,0,3.0,0,1,2,313950.0,0.0,1,0,1,0
361,30.0,1,2,13.0,2,0,2.0,3.0,3,0,2.0,0,0,3,358575.0,0.0,2,1,1,0
362,32.0,0,1,15.0,1,1,2.0,3.0,1,0,1.0,0,1,2,297360.0,0.0,2,1,1,0
363,34.0,1,2,14.0,2,1,2.0,3.0,1,0,3.0,0,1,2,340000.0,0.0,0,0,1,0
364,42.0,0,1,15.0,2,1,2.0,3.0,1,0,2.0,0,1,2,360195.0,0.0,3,0,1,0
365,28.0,1,1,8.0,2,1,2.0,3.0,0,0,2.0,0,0,1,259110.0,0.0,2,1,1,0
366,34.0,0,1,,2,1,2.0,3.0,1,0,2.0,0,1,2,315600.0,0.0,1,0,1,0
367,35.0,1,1,24.0,2,1,2.0,3.0,1,0,2.0,0,1,2,296820.0,0.0,1,0,1,0
368,30.0,0,2,,2,0,2.0,3.0,1,0,2.0,0,1,2,307260.0,0.0,1,1,1,0
369,34.0,0,1,28.0,1,1,2.0,3.0,1,0,3.0,0,1,2,311640.0,0.0,3,0,1,0
370,44.0,1,0,11.0,2,1,3.0,5.0,0,1,7.0,0,1,1,420000.0,0.0,0,0,2,0
371,36.0,0,0,17.0,2,0,3.0,5.0,0,0,3.0,0,1,1,305640.0,0.0,2,1,2,0
372,51.0,0,0,8.0,1,0,3.0,3.0,4,0,1.0,0,0,0,280000.0,0.0,3,1,0,0
373,51.0,0,1,14.0,0,0,3.0,3.0,3,0,5.0,0,1,3,393915.0,0.0,3,0,0,0
374,47.0,1,0,8.0,1,0,3.0,3.0,4,0,4.0,0,1,0,498870.0,0.0,3,1,0,1
375,32.0,1,0,10.0,2,1,3.0,3.0,0,0,1.0,0,1,1,253725.0,1.0,1,0,0,0
376,33.0,1,0,17.0,2,0,3.0,3.0,0,0,2.0,0,0,1,255615.0,0.0,1,1,0,0
377,22.0,0,1,14.0,2,1,3.0,3.0,0,0,2.0,0,1,1,256905.0,1.0,1,0,0,0
378,28.0,1,1,10.0,1,0,3.0,3.0,0,0,3.0,0,0,1,306360.0,0.0,3,1,0,0
379,33.0,1,1,22.0,1,1,3.0,,1,0,3.0,0,1,2,302520.0,0.0,3,0,0,0
380,45.0,0,0,7.0,2,0,3.0,3.0,0,0,5.0,0,1,1,259635.0,0.0,2,0,0,0
381,32.0,1,0,15.0,0,0,3.0,3.0,0,0,5.0,0,0,1,264540.0,0.0,3,0,0,0
382,53.0,1,1,16.0,1,1,3.0,4.0,0,0,5.0,1,1,1,270000.0,1.0,1,1,0,0
383,50.0,1,1,14.0,1,1,2.0,3.0,0,0,1.0,1,3,1,249570.0,1.0,1,1,0,0
384,33.0,1,0,8.0,1,1,3.0,5.0,3,0,5.0,1,0,3,460000.0,0.0,2,0,2,0
385,44.0,1,1,8.0,1,0,3.0,5.0,1,0,7.0,0,1,2,300000.0,0.0,3,0,2,0
386,33.0,1,1,31.0,2,1,3.0,5.0,1,0,3.0,0,1,2,300000.0,0.0,0,0,2,0
387,45.0,1,1,9.0,0,1,3.0,5.0,1,0,5.0,0,0,2,421080.0,0.0,2,0,2,0
388,30.0,1,1,11.0,2,1,3.0,5.0,1,0,3.0,0,1,2,300000.0,0.0,2,1,2,0
389,44.0,1,1,9.0,1,0,2.0,3.0,3,0,4.0,1,1,3,440000.0,0.0,2,1,1,0
390,41.0,1,1,11.0,2,0,3.0,5.0,1,0,3.0,0,0,2,321825.0,0.0,3,1,2,0
391,59.0,0,0,9.0,1,0,2.0,3.0,0,0,2.0,0,1,2,270000.0,0.0,1,0,1,0
392,33.0,0,0,16.0,1,0,2.0,3.0,0,0,2.0,0,0,1,251910.0,0.0,3,1,1,0
393,31.0,0,0,9.0,1,1,2.0,3.0,0,0,7.0,0,1,1,263820.0,0.0,2,1,1,0
394,37.0,1,0,8.0,1,0,2.0,3.0,1,0,5.0,0,0,2,264855.0,0.0,0,0,1,0
395,,1,0,9.0,1,1,2.0,3.0,0,0,2.0,0,0,1,262680.0,0.0,1,1,1,0
396,41.0,1,0,9.0,2,0,2.0,3.0,1,0,4.0,0,1,2,344310.0,0.0,0,0,1,0
397,56.0,0,0,16.0,2,0,2.0,3.0,4,1,1.0,0,0,0,430815.0,0.0,0,1,1,0
398,49.0,1,0,23.0,2,0,2.0,3.0,3,0,1.0,0,1,3,523905.0,0.0,2,1,1,0
399,37.0,0,1,8.0,2,0,2.0,3.0,0,0,2.0,0,3,1,262890.0,1.0,1,0,0,0
400,34.0,1,0,25.0,2,1,2.0,1.0,0,0,3.0,0,3,1,297810.0,0.0,2,1,0,0
401,25.0,0,0,15.0,2,1,2.0,3.0,0,0,2.0,0,3,1,252270.0,1.0,2,1,0,0
402,,0,1,18.0,2,1,2.0,3.0,1,0,5.0,0,3,2,,0.0,2,0,0,0
403,33.0,0,1,9.0,2,1,2.0,3.0,0,0,1.0,0,2,1,250000.0,0.0,2,0,0,0
404,45.0,0,1,16.0,2,1,2.0,3.0,0,0,1.0,0,3,1,262275.0,0.0,3,0,0,0
405,50.0,1,0,35.0,2,1,2.0,3.0,2,0,6.0,0,4,4,470160.0,0.0,2,1,0,0
406,33.0,1,0,10.0,1,1,2.0,,1,1,3.0,0,3,2,315840.0,0.0,0,0,0,0
407,32.0,1,0,8.0,1,1,2.0,1.0,0,0,2.0,0,3,1,258990.0,0.0,2,0,0,0
408,30.0,1,1,15.0,1,0,2.0,3.0,1,0,2.0,0,3,2,339180.0,0.0,3,1,0,0
409,38.0,0,0,,1,1,2.0,3.0,1,0,5.0,0,3,2,310000.0,0.0,3,0,0,0
410,39.0,1,0,8.0,1,1,2.0,1.0,4,1,3.0,0,4,0,479325.0,0.0,2,0,0,0
411,23.0,1,0,13.0,2,0,3.0,5.0,0,0,6.0,0,0,1,315705.0,0.0,1,1,2,0
412,45.0,0,0,,2,0,2.0,3.0,1,0,3.0,1,0,2,337905.0,0.0,3,1,1,0
413,25.0,0,1,12.0,2,0,3.0,5.0,1,0,3.0,0,1,2,420000.0,0.0,0,0,2,0
414,37.0,0,1,8.0,2,0,2.0,3.0,1,0,4.0,0,3,2,312855.0,0.0,2,0,1,0
415,28.0,0,2,,2,0,2.0,3.0,1,0,3.0,0,3,2,298635.0,0.0,2,0,1,0
416,28.0,1,1,,2,0,2.0,3.0,1,0,3.0,0,2,2,296220.0,0.0,2,0,1,0
417,30.0,0,1,,2,0,2.0,3.0,1,0,1.0,0,3,2,296925.0,0.0,0,1,1,0
418,33.0,1,1,17.0,0,1,2.0,3.0,1,0,3.0,0,3,2,258300.0,0.0,1,1,1,0
419,24.0,1,1,,2,0,2.0,3.0,0,0,3.0,0,3,1,255210.0,1.0,3,0,1,0
420,48.0,0,2,7.0,0,1,2.0,3.0,3,0,2.0,0,2,3,311190.0,0.0,0,1,1,0
421,35.0,1,1,27.0,2,0,2.0,3.0,1,0,1.0,0,3,2,326130.0,0.0,2,0,1,0
422,41.0,0,1,21.0,2,1,2.0,3.0,1,0,2.0,0,2,2,325890.0,0.0,0,1,1,0
423,40.0,1,1,16.0,2,0,2.0,3.0,1,0,1.0,0,2,2,308400.0,0.0,2,1,1,0
424,35.0,1,2,16.0,1,1,2.0,3.0,1,0,3.0,0,3,2,346485.0,0.0,2,1,1,0
425,33.0,0,1,8.0,1,0,2.0,3.0,1,0,2.0,0,3,2,254760.0,0.0,1,1,1,0
426,28.0,0,1,13.0,1,1,2.0,3.0,1,0,3.0,0,2,2,292860.0,0.0,2,1,1,0
427,45.0,1,1,12.0,1,0,2.0,3.0,1,0,1.0,0,3,2,332295.0,0.0,2,0,1,0
428,32.0,0,1,28.0,1,1,2.0,3.0,1,0,3.0,0,3,2,344010.0,0.0,2,1,1,0
429,31.0,0,1,15.0,1,1,2.0,3.0,3,0,2.0,0,3,3,328215.0,0.0,2,1,1,0
430,58.0,0,1,,1,0,2.0,3.0,1,0,5.0,0,3,2,294450.0,0.0,1,0,1,0
431,48.0,0,1,13.0,2,1,2.0,4.0,3,0,2.0,1,2,3,400000.0,0.0,2,1,1,0
432,46.0,1,1,12.0,2,0,2.0,3.0,0,0,5.0,1,2,1,346545.0,1.0,3,0,1,0
433,31.0,0,1,11.0,2,1,2.0,3.0,0,0,2.0,1,2,1,269355.0,1.0,2,0,1,0
434,55.0,0,1,10.0,2,1,2.0,3.0,4,1,6.0,1,3,0,426510.0,0.0,2,1,1,0
435,31.0,1,1,11.0,2,0,3.0,5.0,0,0,1.0,0,0,1,264465.0,0.0,2,1,2,0
436,35.0,0,0,24.0,1,1,2.0,6.0,0,0,3.0,0,1,1,349950.0,1.0,0,1,1,0
437,25.0,1,1,22.0,1,0,2.0,3.0,1,0,5.0,1,3,2,332220.0,0.0,2,1,1,0
438,30.0,1,0,11.0,2,1,3.0,5.0,0,0,3.0,0,1,1,315510.0,0.0,2,0,2,0
439,25.0,1,0,17.0,2,1,3.0,5.0,0,0,3.0,0,1,1,318675.0,0.0,2,0,2,0
440,46.0,1,1,17.0,1,0,3.0,5.0,4,0,5.0,0,2,2,442125.0,0.0,2,1,0,1
441,35.0,0,0,,2,1,2.0,3.0,1,0,3.0,0,3,2,291795.0,1.0,2,0,1,0
442,35.0,1,0,10.0,0,0,2.0,3.0,0,0,3.0,0,2,1,332985.0,0.0,2,0,1,0
443,22.0,1,0,14.0,0,1,2.0,3.0,0,1,2.0,0,3,1,263940.0,0.0,2,0,1,0
444,26.0,0,0,16.0,2,1,2.0,3.0,0,0,2.0,0,2,1,251370.0,0.0,2,0,1,0
445,37.0,0,0,,2,0,2.0,3.0,1,0,3.0,0,3,2,295905.0,0.0,2,0,1,0
446,41.0,0,1,,1,0,2.0,4.0,1,0,1.0,0,2,2,302775.0,0.0,3,0,1,0
447,47.0,0,0,,1,1,2.0,3.0,1,0,3.0,0,3,2,297540.0,0.0,1,0,1,0
448,49.0,1,0,9.0,1,0,2.0,3.0,3,0,1.0,0,3,3,364860.0,0.0,2,1,1,0
449,40.0,0,0,,1,1,2.0,3.0,1,0,1.0,0,3,2,311955.0,0.0,1,1,1,0
450,,0,0,14.0,1,0,2.0,3.0,1,0,4.0,0,3,2,309885.0,0.0,3,0,1,0
451,35.0,1,0,16.0,1,1,2.0,3.0,1,0,2.0,0,3,2,261030.0,0.0,2,1,1,0
452,42.0,1,0,29.0,1,1,2.0,3.0,1,0,3.0,0,3,2,317820.0,0.0,2,0,1,0
453,45.0,0,1,9.0,1,1,2.0,4.0,0,0,4.0,0,2,1,508050.0,1.0,1,0,0,0
454,55.0,1,1,15.0,1,1,2.0,3.0,2,0,4.0,0,2,4,500505.0,0.0,1,1,0,0
455,56.0,1,0,7.0,1,1,2.0,3.0,2,0,6.0,0,3,4,509760.0,0.0,1,1,0,0
456,36.0,1,0,13.0,2,0,3.0,6.0,0,0,3.0,0,1,1,319785.0,0.0,2,0,2,0
457,45.0,0,0,15.0,2,1,2.0,3.0,2,0,5.0,0,1,3,503670.0,0.0,3,1,0,1
458,41.0,1,0,22.0,1,0,1.0,,1,0,3.0,0,0,2,317055.0,0.0,3,0,0,0
459,52.0,1,0,16.0,1,1,2.0,3.0,2,0,6.0,1,4,4,503745.0,0.0,2,0,0,0
460,54.0,1,1,9.0,0,0,3.0,4.0,3,0,5.0,0,0,0,440685.0,0.0,3,1,2,0
461,34.0,1,1,14.0,1,0,3.0,4.0,0,0,3.0,0,0,1,316215.0,0.0,3,0,0,0
462,38.0,0,1,16.0,2,0,2.0,4.0,1,0,3.0,0,0,2,300000.0,0.0,3,1,1,0
463,34.0,0,1,8.0,2,0,2.0,4.0,0,0,3.0,0,1,1,319125.0,0.0,2,0,1,0
464,41.0,1,1,10.0,2,1,3.0,4.0,0,0,2.0,0,1,1,325980.0,0.0,1,1,2,0
465,24.0,0,1,15.0,2,1,2.0,4.0,0,0,2.0,0,1,1,312570.0,0.0,1,0,1,0
466,32.0,1,1,9.0,2,0,2.0,4.0,1,0,3.0,0,0,2,320000.0,0.0,1,0,1,0
467,47.0,1,1,8.0,1,1,3.0,4.0,3,0,5.0,0,0,3,417495.0,1.0,3,0,2,0
468,32.0,0,2,8.0,1,1,2.0,4.0,1,0,3.0,0,1,2,341280.0,0.0,0,0,1,0
469,33.0,1,1,13.0,2,1,3.0,4.0,3,0,2.0,0,1,3,354930.0,1.0,0,1,2,0
470,32.0,0,2,15.0,2,1,3.0,5.0,0,0,1.0,0,0,1,260805.0,1.0,1,0,2,0
471,32.0,0,2,26.0,2,1,2.0,4.0,1,0,3.0,0,1,2,321270.0,0.0,1,0,1,0
472,37.0,0,1,17.0,2,0,2.0,4.0,3,0,2.0,0,0,3,395160.0,0.0,3,1,1,0
473,30.0,1,2,18.0,2,0,3.0,4.0,1,0,7.0,0,1,2,309990.0,0.0,1,1,2,0
474,45.0,1,1,10.0,2,1,2.0,4.0,1,0,3.0,0,1,2,325785.0,0.0,1,0,1,0
475,44.0,1,0,10.0,0,1,4.0,5.0,2,0,3.0,0,0,4,464160.0,0.0,1,1,0,1
476,42.0,1,1,10.0,2,1,2.0,4.0,1,0,3.0,0,0,2,300000.0,0.0,3,0,1,0
477,,0,1,32.0,0,1,2.0,4.0,0,0,3.0,1,1,1,320000.0,0.0,1,0,1,0
478,25.0,1,1,14.0,1,1,2.0,4.0,0,0,5.0,1,1,1,273030.0,1.0,3,1,1,0
479,55.0,0,1,7.0,2,1,3.0,4.0,3,0,2.0,1,1,3,402840.0,1.0,2,0,2,0
480,48.0,0,1,16.0,2,0,2.0,4.0,0,0,2.0,1,0,1,300000.0,0.0,1,1,1,0
481,54.0,1,0,13.0,2,0,3.0,4.0,4,0,2.0,0,0,0,449175.0,0.0,1,1,2,0
482,,1,0,16.0,2,1,2.0,4.0,0,0,2.0,0,1,1,272550.0,0.0,3,1,1,0
483,28.0,0,0,8.0,1,1,3.0,4.0,1,0,3.0,0,0,2,332310.0,0.0,3,0,2,0
484,44.0,0,0,32.0,1,1,2.0,5.0,1,0,3.0,0,0,2,357195.0,0.0,0,0,1,0
485,37.0,1,2,15.0,2,1,2.0,5.0,2,0,6.0,0,3,4,519240.0,1.0,2,1,1,0
