Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome,offspring,offspring_identified,TypeofContact_Self Enquiry,Occupation_salaried,Occupation_smallbusiness,Gender_MALE,ProductPitched_deluxe,ProductPitched_king,ProductPitched_standard,ProductPitched_superdeluxe,Designation_executive,Designation_manager,Designation_seniormanager,Designation_vp,married_独身,married_結婚済み,married_離婚済み,car_possession_車なし,Cluster,ProdTaken
33.0,2,23.0,1.0,1.0,3.0,2.0,1,1,260445.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
27.0,2,6.0,1.0,3.0,3.0,2.0,1,2,440280.0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,3,1
40.0,2,12.0,2.0,4.0,3.0,2.0,0,2,481905.0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0
25.0,2,16.0,3.0,5.0,3.0,3.0,0,1,333030.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,1
28.0,2,9.0,3.0,5.0,3.0,7.0,0,2,310575.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
55.0,1,18.0,3.0,5.0,3.0,5.0,0,2,306420.0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
27.0,1,9.0,3.0,5.0,4.0,2.0,1,1,270780.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,1
22.0,2,14.0,2.0,5.0,3.0,3.0,0,2,310245.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
49.0,1,9.0,1.0,3.0,3.0,6.0,0,2,502545.0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0
24.0,2,8.0,2.0,4.0,3.0,1.0,0,3,261180.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
51.0,1,20.0,2.0,4.0,3.0,7.0,0,3,300000.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
24.0,1,8.0,2.0,3.0,3.0,2.0,0,4,263715.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,1
31.0,2,14.0,2.0,3.0,4.0,2.0,0,4,261225.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,1
39.3096536477524,1,10.0,2.0,3.0,4.0,6.0,0,4,356131.7103157282,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
32.0,2,10.0,2.0,3.0,3.0,1.0,0,4,262635.0,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,1,0
60.0,1,9.0,2.0,3.0,4.0,1.0,0,5,456855.0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,4,0
46.0,2,24.0,2.0,3.0,3.0,2.0,0,3,258810.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
39.0,2,9.0,2.0,3.0,4.0,2.0,0,4,268290.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,2,0
48.0,1,9.0,2.0,3.0,4.0,6.0,0,5,474525.0,0,0,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,4,0
54.0,2,14.0,2.0,3.0,3.0,5.0,0,4,440000.0,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,3,0
39.3096536477524,3,8.0,2.0,3.0,3.0,6.0,0,4,262305.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
47.0,2,11.0,2.0,3.0,4.0,2.0,0,3,400000.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
45.0,1,15.0,2.0,4.0,3.0,4.0,0,3,255885.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
28.0,1,16.0,2.0,4.0,4.0,2.0,0,3,260100.0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
40.0,1,18.0,2.0,4.0,3.0,5.0,0,3,267270.0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
29.0,3,8.0,2.0,3.0,3.0,1.0,0,4,406605.0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
59.0,1,10.0,2.0,3.0,3.0,5.0,0,3,450000.0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
34.0,1,8.0,2.0,3.0,3.0,2.0,0,4,274290.0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
47.0,1,13.0,2.0,3.0,4.0,2.0,0,5,358770.0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
39.3096536477524,2,11.0,2.0,3.0,3.0,2.0,1,4,272220.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,1
37.0,2,24.0,2.0,3.0,3.0,2.0,1,4,426015.0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
35.0,1,17.0,2.0,3.0,3.0,2.0,1,5,267405.0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
52.0,1,15.0,2.0,3.0,4.0,3.0,0,3,412440.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
46.0,1,25.0,2.0,3.0,3.0,1.0,0,4,270000.0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
24.0,2,14.0,2.0,3.0,3.0,3.0,0,4,259515.0,0,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,1,0
35.0,2,13.0,2.0,3.0,3.0,2.0,0,3,265800.0,0,0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,1,0
47.0,2,32.0,2.0,3.0,3.0,5.0,0,3,343440.0,0,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,1,0
39.3096536477524,3,8.0,2.0,3.0,3.0,1.0,0,5,300000.0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
58.0,1,14.0,2.0,3.0,3.0,5.0,0,4,364680.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
33.0,3,14.0,2.0,3.0,3.0,2.0,0,4,413730.0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
31.0,2,9.0,2.0,3.0,3.0,3.0,0,4,397935.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,1
49.0,2,15.0,2.0,4.0,4.0,2.0,0,4,348930.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
50.0,2,9.0,2.0,3.0,3.0,1.0,0,4,274260.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
25.0,3,13.0,2.0,3.0,3.0,2.0,1,4,254850.0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
26.0,2,14.0,2.0,3.0,4.0,1.0,1,3,349590.0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,1
22.0,2,9.0,2.0,3.0,3.0,3.0,1,3,263400.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,2,1
55.0,2,10.0,1.0,4.0,3.0,2.0,0,1,546660.0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,0,0
59.0,2,10.0,1.0,3.0,4.0,6.0,0,2,600000.0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0
39.0,1,17.0,1.0,3.0,3.0,2.0,0,2,539070.0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0
45.0,2,13.0,2.0,4.0,3.0,7.0,0,3,360000.0,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
25.0,1,10.0,3.0,4.0,4.0,2.0,0,5,300000.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
57.0,2,8.0,1.0,5.0,4.0,4.0,0,1,538425.0,0,0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,4,0
39.0,2,9.0,3.0,4.0,3.0,2.0,0,3,271605.0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0
38.0,3,20.0,2.0,4.0,3.0,2.0,0,4,340000.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
36.0,3,15.0,2.0,4.0,4.0,5.0,0,3,400000.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,1,0
24.0,3,27.0,2.0,5.0,3.0,3.0,0,4,334365.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
31.0,2,14.46639904846863,2.0,4.0,4.0,2.0,0,3,300000.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,True,1,0
23.0,2,13.0,2.0,4.0,3.0,1.0,1,3,343260.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
33.0,1,14.0,2.0,4.0,3.0,4.0,0,3,414075.0,1,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,3,0
32.0,1,9.0,2.0,4.0,3.0,2.0,0,3,322530.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
52.0,1,15.0,2.0,4.0,3.0,2.0,0,3,366495.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,1,0
30.0,1,10.0,2.0,4.0,3.0,5.0,0,3,259425.0,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
32.0,1,14.46639904846863,2.0,4.0,3.0,3.0,0,4,300000.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
42.0,1,16.0,2.0,4.0,3.0,5.0,1,3,428265.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
45.0,1,7.0,2.0,4.0,4.0,6.0,0,1,560000.0,0,1,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0
40.0,2,15.0,2.0,4.0,3.0,1.0,0,2,340095.0,1,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
52.0,2,16.0,2.0,4.0,3.0,2.0,0,1,300000.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0
45.0,3,16.0,2.0,4.0,3.0,2.0,0,1,406695.0,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,3,0
56.0,2,11.0,2.0,4.0,3.0,1.0,0,1,350340.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
45.0,1,14.0,3.0,4.0,3.0,1.0,0,2,390375.0,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,3,0
51.0,1,8.0,2.0,4.0,3.0,3.0,0,2,393765.0,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0,0
47.0,1,13.0,2.0,4.0,3.0,2.0,0,2,350000.0,1,0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
36.0,1,6.0,2.0,4.0,4.0,1.0,0,2,270000.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
29.0,2,9.0,3.0,4.0,3.0,1.0,1,1,400000.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
45.0,1,21.0,2.0,4.0,3.0,2.0,1,1,418560.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,3,0
32.0,1,12.0,2.0,4.0,3.0,4.0,1,2,259680.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
43.0,2,33.0,2.0,5.0,3.0,8.0,0,3,454845.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
35.0,2,9.0,2.0,5.0,3.0,1.0,0,3,324465.0,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
38.0,2,25.0,2.0,5.0,4.0,8.0,0,3,339690.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
43.0,2,10.0,2.0,5.0,3.0,7.0,0,3,300000.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
47.0,2,14.46639904846863,2.0,5.0,3.0,5.0,1,4,319680.0,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
40.0,1,9.0,2.0,5.0,3.0,3.0,1,3,337515.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
45.0,1,14.0,2.0,3.0,4.0,3.0,0,2,320000.0,0,0,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,4,0
40.0,1,17.0,2.0,3.0,3.0,4.0,0,2,300000.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
38.0,1,13.0,2.0,1.0,3.0,2.0,0,2,300000.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
39.0,2,14.46639904846863,2.0,2.0,3.0,1.0,0,2,293745.0,0,0,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,1,0
40.0,3,10.0,2.0,2.0,3.0,3.0,0,1,331935.0,0,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
32.0,1,9.0,2.0,3.0,3.0,1.0,0,2,264420.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,1
35.0,2,15.0,2.0,1.0,3.0,2.0,0,2,265020.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
51.0,2,8.0,2.0,2.0,3.0,2.0,0,2,405225.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
39.0,3,11.0,2.0,5.0,3.0,2.0,0,2,333015.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
35.0,1,11.0,2.0,5.0,3.0,2.0,0,2,340275.0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
39.3096536477524,1,8.0,2.0,3.0,3.0,1.0,0,1,300000.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
45.0,2,8.0,2.0,3.0,3.0,1.0,0,2,270000.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,0
51.0,2,9.0,2.0,3.0,3.0,1.0,0,1,300000.0,0,0,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,4,0
48.0,2,23.0,2.0,4.0,3.0,2.0,0,2,363255.0,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0
52.0,3,10.0,2.0,4.0,3.0,3.0,0,1,266460.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,1
54.0,2,15.0,2.0,4.0,3.0,5.0,0,1,400000.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True,True,1,0
30.0,1,9.0,2.0,4.0,3.0,7.0,1,1,268770.0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2,1
49.0,2,9.0,2.0,3.0,3.0,5.0,1,1,285540.0,0,0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,4,0
35.0,2,16.0,2.0,3.0,3.0,2.0,0,1,463860.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
55.0,1,16.0,2.0,4.0,3.0,3.0,0,2,340590.0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
40.0,1,15.0,2.0,4.0,3.0,3.0,0,2,262995.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
55.0,1,16.0,2.0,3.0,3.0,5.0,0,2,489660.0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0,0
46.0,2,5.0,3.0,4.0,3.0,2.0,0,1,404640.0,2,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
21.0,2,9.0,3.0,4.0,3.0,3.0,0,2,311865.0,2,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,0
42.0,2,10.0,3.0,4.0,4.0,3.2072606306045706,0,2,495150.0,2,0,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,4,0
30.0,2,15.0,3.0,4.0,3.0,2.0,0,1,400000.0,2,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0,0
40.0,2,8.0,3.0,4.0,3.0,3.0,0,1,342195.0,2,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,3,0
29.0,2,10.0,3.0,4.0,3.0,3.0,0,2,347145.0,2,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
55.0,3,32.0,3.0,4.0,3.0,5.0,0,2,525795.0,2,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
57.0,2,6.0,3.0,4.0,3.0,5.0,0,2,525735.0,2,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
38.0,2,14.0,3.0,4.0,4.0,2.0,0,2,375135.0,2,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,3,0
46.0,2,8.0,3.0,4.0,3.0,2.0,0,2,357540.0,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
42.0,2,12.0,3.0,4.0,4.0,3.2072606306045706,0,1,484320.0,2,0,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,3,1
41.0,2,13.0,3.0,4.0,3.0,2.0,0,1,416505.0,2,0,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,4,0
47.0,2,6.0,3.0,4.0,3.0,3.2072606306045706,0,2,466890.0,2,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0
26.0,2,13.0,3.0,4.0,3.0,3.0,0,2,350000.0,2,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
54.0,2,16.0,3.0,4.0,4.0,5.0,0,2,384840.0,2,0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,3,0
30.0,2,14.0,3.0,4.0,4.0,5.0,0,2,440220.0,2,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
45.0,2,31.0,3.0,4.0,3.0,2.0,0,1,310000.0,2,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
35.0,2,22.0,3.0,4.0,3.0,3.0,0,2,397965.0,2,0,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3,1
35.0,3,8.0,3.0,4.0,3.0,2.0,0,1,300000.0,2,0,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
35.0,2,14.0,3.0,4.0,4.0,3.0,0,2,355635.0,2,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,3,0
29.0,3,10.0,3.0,4.0,3.0,3.0,1,2,311505.0,2,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1
40.0,2,29.0,3.0,4.0,4.0,7.0,1,2,388080.0,2,0,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,3,1
42.0,1,15.0,2.0,3.0,3.0,5.0,0,2,259020.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
39.0,2,13.0,2.0,3.0,3.0,3.0,0,2,442155.0,0,0,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,4,0
28.0,1,16.0,2.0,3.0,3.0,7.0,0,2,265350.0,0,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
24.0,2,16.0,2.0,3.0,3.0,2.0,0,2,263880.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
51.0,1,14.0,3.0,4.0,4.0,6.0,0,2,530000.0,2,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,0,0
35.0,1,16.0,3.0,4.0,3.0,2.0,0,1,315600.0,2,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,0
53.0,1,28.0,3.0,4.0,3.0,6.0,0,2,334470.0,2,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
25.0,1,14.0,3.0,4.0,3.0,3.0,0,2,300000.0,2,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,0
39.0,1,8.0,3.0,4.0,4.0,3.0,0,1,405705.0,2,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
30.0,1,22.0,3.0,4.0,3.0,7.0,0,2,309000.0,2,0,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
39.0,1,9.0,3.0,4.0,3.0,3.0,0,2,317640.0,2,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
