Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,married,car_possession,offspring,offspring_identified,ProdTaken
55.0,Self Enquiry,1,18.0,largebusiness,MALE,3.0,5.0,basic,3.0,5.0,0,2,executive,306420.0,独身,車なし,0,0,1
27.0,Self Enquiry,1,9.0,salaried,MALE,3.0,5.0,basic,4.0,2.0,1,1,executive,270780.0,離婚済み,車なし,0,0,1
22.0,Self Enquiry,2,14.0,salaried,MALE,2.0,5.0,basic,3.0,3.0,0,2,executive,310245.0,独身,車なし,0,0,1
49.0,Company Invited,1,9.0,salaried,MALE,1.0,3.0,superdeluxe,3.0,6.0,0,2,avp,502545.0,独身,車あり,0,0,0
24.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,4.0,basic,3.0,1.0,0,3,executive,261180.0,独身,車なし,0,0,1
51.0,Self Enquiry,1,20.0,salaried,MALE,2.0,4.0,basic,3.0,7.0,0,3,executive,300000.0,離婚済み,車なし,0,0,0
24.0,Self Enquiry,1,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,4,executive,263715.0,結婚済み,車なし,0,0,1
31.0,Company Invited,2,14.0,smallbusiness,MALE,2.0,3.0,basic,4.0,2.0,0,4,executive,261225.0,離婚済み,車あり,0,0,1
,Self Enquiry,1,10.0,smallbusiness,MALE,2.0,3.0,basic,4.0,6.0,0,4,executive,,結婚済み,車あり,0,0,0
32.0,Self Enquiry,2,10.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,1.0,0,4,manager,262635.0,結婚済み,車なし,0,0,0
60.0,Company Invited,1,9.0,smallbusiness,FEMALE,2.0,3.0,king,4.0,1.0,0,5,vp,456855.0,離婚済み,車なし,0,0,0
46.0,Company Invited,2,24.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,3,executive,258810.0,離婚済み,車あり,0,0,0
39.0,Company Invited,2,9.0,smallbusiness,FEMALE,2.0,3.0,basic,4.0,2.0,0,4,executive,268290.0,独身,車なし,0,0,0
48.0,Self Enquiry,1,9.0,largebusiness,MALE,2.0,3.0,king,4.0,6.0,0,5,vp,474525.0,離婚済み,車なし,0,0,0
54.0,Self Enquiry,2,14.0,smallbusiness,MALE,2.0,3.0,standard,3.0,5.0,0,4,seniormanager,440000.0,離婚済み,車あり,0,0,0
,Company Invited,3,8.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,6.0,0,4,manager,262305.0,結婚済み,車あり,0,0,0
47.0,Self Enquiry,2,11.0,smallbusiness,FEMALE,2.0,3.0,standard,4.0,2.0,0,3,seniormanager,400000.0,未婚,車あり,0,0,0
45.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,4.0,0,3,executive,255885.0,離婚済み,車なし,0,0,0
28.0,Self Enquiry,1,16.0,largebusiness,FEMALE,2.0,4.0,basic,4.0,2.0,0,3,executive,260100.0,結婚済み,車あり,0,0,0
40.0,Self Enquiry,1,18.0,largebusiness,FEMALE,2.0,4.0,basic,3.0,5.0,0,3,executive,267270.0,結婚済み,車あり,0,0,0
29.0,Company Invited,3,8.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,1.0,0,4,seniormanager,406605.0,未婚,車なし,0,0,0
59.0,Company Invited,1,10.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,5.0,0,3,seniormanager,450000.0,結婚済み,車なし,0,0,0
34.0,Self Enquiry,1,8.0,largebusiness,FEMALE,2.0,3.0,standard,3.0,2.0,0,4,seniormanager,274290.0,未婚,車あり,0,0,0
47.0,Company Invited,1,13.0,largebusiness,FEMALE,2.0,3.0,standard,4.0,2.0,0,5,seniormanager,358770.0,結婚済み,車なし,0,0,0
,Company Invited,2,11.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,1,4,executive,272220.0,結婚済み,車なし,0,0,1
37.0,Company Invited,2,24.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,2.0,1,4,seniormanager,426015.0,未婚,車なし,0,0,0
35.0,Company Invited,1,17.0,largebusiness,MALE,2.0,3.0,basic,3.0,2.0,1,5,executive,267405.0,結婚済み,車あり,0,0,0
52.0,Self Enquiry,1,15.0,salaried,MALE,2.0,3.0,standard,4.0,3.0,0,3,seniormanager,412440.0,結婚済み,車なし,0,0,0
46.0,Self Enquiry,1,25.0,salaried,FEMALE,2.0,3.0,basic,3.0,1.0,0,4,executive,270000.0,離婚済み,車あり,0,0,0
24.0,Self Enquiry,2,14.0,salaried,MALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,259515.0,離婚済み,車なし,0,0,0
35.0,Self Enquiry,2,13.0,salaried,MALE,2.0,3.0,standard,3.0,2.0,0,3,manager,265800.0,離婚済み,車なし,0,0,0
47.0,Self Enquiry,2,32.0,salaried,MALE,2.0,3.0,deluxe,3.0,5.0,0,3,manager,343440.0,離婚済み,車なし,0,0,0
,Company Invited,3,8.0,salaried,MALE,2.0,3.0,deluxe,3.0,1.0,0,5,manager,300000.0,結婚済み,車なし,0,0,0
58.0,Self Enquiry,1,14.0,salaried,MALE,2.0,3.0,standard,3.0,5.0,0,4,seniormanager,364680.0,結婚済み,車あり,0,0,0
33.0,Self Enquiry,3,14.0,salaried,MALE,2.0,3.0,superdeluxe,3.0,2.0,0,4,avp,413730.0,離婚済み,車なし,0,0,0
31.0,Company Invited,2,9.0,salaried,MALE,2.0,3.0,basic,3.0,3.0,0,4,executive,397935.0,結婚済み,車あり,0,0,1
49.0,Self Enquiry,2,15.0,salaried,MALE,2.0,4.0,basic,4.0,2.0,0,4,executive,348930.0,結婚済み,車なし,0,0,0
50.0,Company Invited,2,9.0,salaried,MALE,2.0,3.0,basic,3.0,1.0,0,4,executive,274260.0,結婚済み,車なし,0,0,0
25.0,Self Enquiry,3,13.0,salaried,FEMALE,2.0,3.0,basic,3.0,2.0,1,4,executive,254850.0,離婚済み,車なし,0,0,0
26.0,Company Invited,2,14.0,salaried,FEMALE,2.0,3.0,basic,4.0,1.0,1,3,executive,349590.0,未婚,車あり,0,0,1
22.0,Company Invited,2,9.0,salaried,MALE,2.0,3.0,basic,3.0,3.0,1,3,executive,263400.0,結婚済み,車なし,0,0,1
55.0,Company Invited,2,10.0,salaried,MALE,1.0,4.0,superdeluxe,3.0,2.0,0,1,avp,546660.0,結婚済み,車あり,0,0,0
59.0,Company Invited,2,10.0,salaried,FEMALE,1.0,3.0,superdeluxe,4.0,6.0,0,2,avp,600000.0,独身,車なし,0,0,0
39.0,Company Invited,1,17.0,salaried,FEMALE,1.0,3.0,superdeluxe,3.0,2.0,0,2,avp,539070.0,独身,車あり,0,0,0
45.0,Self Enquiry,2,13.0,smallbusiness,MALE,2.0,4.0,standard,3.0,7.0,0,3,seniormanager,360000.0,結婚済み,車なし,0,0,0
25.0,Self Enquiry,1,10.0,smallbusiness,FEMALE,3.0,4.0,basic,4.0,2.0,0,5,executive,300000.0,離婚済み,車なし,0,0,0
57.0,Self Enquiry,2,8.0,smallbusiness,FEMALE,1.0,5.0,king,4.0,4.0,0,1,vp,538425.0,結婚済み,車なし,0,0,0
39.0,Company Invited,2,9.0,salaried,MALE,3.0,4.0,basic,3.0,2.0,0,3,manager,271605.0,離婚済み,車あり,0,0,0
38.0,Self Enquiry,3,20.0,smallbusiness,MALE,2.0,4.0,deluxe,3.0,2.0,0,4,manager,340000.0,離婚済み,車あり,1,0,0
36.0,Self Enquiry,3,15.0,smallbusiness,FEMALE,2.0,4.0,deluxe,4.0,5.0,0,3,manager,400000.0,独身,車あり,1,0,0
24.0,Self Enquiry,3,27.0,salaried,MALE,2.0,5.0,deluxe,3.0,3.0,0,4,manager,334365.0,未婚,車あり,1,0,0
31.0,Self Enquiry,2,,salaried,MALE,2.0,4.0,deluxe,4.0,2.0,0,3,manager,300000.0,離婚済み,車なし,1,0,0
23.0,Self Enquiry,2,13.0,smallbusiness,MALE,2.0,4.0,deluxe,3.0,1.0,1,3,manager,343260.0,未婚,車あり,1,0,0
33.0,Self Enquiry,1,14.0,smallbusiness,MALE,2.0,4.0,standard,3.0,4.0,0,3,seniormanager,414075.0,離婚済み,車なし,1,0,0
32.0,Company Invited,1,9.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,2.0,0,3,executive,322530.0,離婚済み,車なし,1,0,0
52.0,Self Enquiry,1,15.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,3,manager,366495.0,結婚済み,車なし,1,0,0
30.0,Company Invited,1,10.0,smallbusiness,MALE,2.0,4.0,basic,3.0,5.0,0,3,executive,259425.0,結婚済み,車なし,1,0,0
32.0,Company Invited,1,,smallbusiness,FEMALE,2.0,4.0,basic,3.0,3.0,0,4,executive,300000.0,結婚済み,車なし,1,0,0
42.0,Company Invited,1,16.0,salaried,MALE,2.0,4.0,standard,3.0,5.0,1,3,seniormanager,428265.0,結婚済み,車なし,1,0,0
45.0,Self Enquiry,1,7.0,salaried,MALE,2.0,4.0,superdeluxe,4.0,6.0,0,1,avp,560000.0,独身,車あり,0,1,0
40.0,Company Invited,2,15.0,largebusiness,MALE,2.0,4.0,standard,3.0,1.0,0,2,seniormanager,340095.0,結婚済み,車あり,1,0,0
52.0,Self Enquiry,2,16.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,1,manager,300000.0,未婚,車なし,1,0,0
45.0,Company Invited,3,16.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,2.0,0,1,seniormanager,406695.0,離婚済み,車あり,1,0,0
56.0,Self Enquiry,2,11.0,salaried,MALE,2.0,4.0,deluxe,3.0,1.0,0,1,manager,350340.0,結婚済み,車なし,1,0,0
45.0,Self Enquiry,1,14.0,smallbusiness,MALE,3.0,4.0,standard,3.0,1.0,0,2,seniormanager,390375.0,離婚済み,車なし,0,0,0
51.0,Company Invited,1,8.0,largebusiness,FEMALE,2.0,4.0,superdeluxe,3.0,3.0,0,2,executive,393765.0,結婚済み,車あり,1,0,0
47.0,Self Enquiry,1,13.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,2,manager,350000.0,結婚済み,車あり,1,0,0
36.0,Self Enquiry,1,6.0,smallbusiness,MALE,2.0,4.0,basic,4.0,1.0,0,2,executive,270000.0,結婚済み,車なし,1,0,0
29.0,Self Enquiry,2,9.0,salaried,MALE,3.0,4.0,basic,3.0,1.0,1,1,executive,400000.0,独身,車あり,0,0,1
45.0,Self Enquiry,1,21.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,2.0,1,1,seniormanager,418560.0,未婚,車あり,1,0,0
32.0,Company Invited,1,12.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,4.0,1,2,executive,259680.0,離婚済み,車なし,1,0,0
43.0,Company Invited,2,33.0,smallbusiness,MALE,2.0,5.0,deluxe,3.0,8.0,0,3,manager,454845.0,結婚済み,車あり,1,0,0
35.0,Company Invited,2,9.0,salaried,FEMALE,2.0,5.0,deluxe,3.0,1.0,0,3,manager,324465.0,未婚,車あり,1,0,0
38.0,Self Enquiry,2,25.0,salaried,MALE,2.0,5.0,deluxe,4.0,8.0,0,3,manager,339690.0,未婚,車あり,1,0,0
43.0,Self Enquiry,2,10.0,salaried,MALE,2.0,5.0,deluxe,3.0,7.0,0,3,manager,300000.0,離婚済み,車あり,1,0,0
47.0,Company Invited,2,,salaried,FEMALE,2.0,5.0,deluxe,3.0,5.0,1,4,manager,319680.0,結婚済み,車あり,1,0,0
40.0,Self Enquiry,1,9.0,salaried,MALE,2.0,5.0,deluxe,3.0,3.0,1,3,manager,337515.0,結婚済み,車なし,1,0,0
45.0,Self Enquiry,1,14.0,smallbusiness,MALE,2.0,3.0,king,4.0,3.0,0,2,vp,320000.0,結婚済み,車あり,0,0,0
40.0,Company Invited,1,17.0,salaried,MALE,2.0,3.0,basic,3.0,4.0,0,2,executive,300000.0,離婚済み,車なし,0,0,0
38.0,Company Invited,1,13.0,smallbusiness,MALE,2.0,1.0,basic,3.0,2.0,0,2,executive,300000.0,離婚済み,車あり,0,0,0
39.0,Company Invited,2,,smallbusiness,MALE,2.0,2.0,deluxe,3.0,1.0,0,2,manager,293745.0,独身,車なし,0,0,0
40.0,Self Enquiry,3,10.0,salaried,MALE,2.0,2.0,deluxe,3.0,3.0,0,1,manager,331935.0,未婚,車あり,0,0,0
32.0,Company Invited,1,9.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,1.0,0,2,executive,264420.0,独身,車あり,0,0,1
35.0,Self Enquiry,2,15.0,smallbusiness,MALE,2.0,1.0,basic,3.0,2.0,0,2,executive,265020.0,独身,車なし,0,0,1
51.0,Company Invited,2,8.0,salaried,MALE,2.0,2.0,standard,3.0,2.0,0,2,seniormanager,405225.0,未婚,車あり,0,0,0
39.0,Self Enquiry,3,11.0,smallbusiness,MALE,2.0,5.0,deluxe,3.0,2.0,0,2,manager,333015.0,未婚,車あり,1,0,0
35.0,Company Invited,1,11.0,smallbusiness,FEMALE,2.0,5.0,deluxe,3.0,2.0,0,2,manager,340275.0,未婚,車あり,1,0,0
,Self Enquiry,1,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,1.0,0,1,executive,300000.0,結婚済み,車なし,0,0,0
45.0,Company Invited,2,8.0,salaried,MALE,2.0,3.0,basic,3.0,1.0,0,2,executive,270000.0,独身,車なし,0,0,0
51.0,Self Enquiry,2,9.0,smallbusiness,MALE,2.0,3.0,king,3.0,1.0,0,1,vp,300000.0,独身,車なし,0,0,0
48.0,Company Invited,2,23.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,2,manager,363255.0,未婚,車なし,1,0,0
52.0,Self Enquiry,3,10.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,3.0,0,1,executive,266460.0,独身,車あり,1,0,1
54.0,Company Invited,2,15.0,smallbusiness,MALE,2.0,4.0,deluxe,3.0,5.0,0,1,manager,400000.0,離婚済み,車なし,1,0,0
30.0,Self Enquiry,1,9.0,largebusiness,MALE,2.0,4.0,basic,3.0,7.0,1,1,executive,268770.0,離婚済み,車あり,0,0,1
49.0,Self Enquiry,2,9.0,salaried,FEMALE,2.0,3.0,king,3.0,5.0,1,1,vp,285540.0,結婚済み,車あり,0,0,0
35.0,Company Invited,2,16.0,salaried,FEMALE,2.0,3.0,standard,3.0,2.0,0,1,seniormanager,463860.0,離婚済み,車なし,0,0,0
55.0,Self Enquiry,1,16.0,smallbusiness,MALE,2.0,4.0,superdeluxe,3.0,3.0,0,2,avp,340590.0,離婚済み,車なし,0,0,0
40.0,Self Enquiry,1,15.0,smallbusiness,MALE,2.0,4.0,basic,3.0,3.0,0,2,executive,262995.0,独身,車あり,1,0,0
55.0,Company Invited,1,16.0,salaried,MALE,2.0,3.0,superdeluxe,3.0,5.0,0,2,avp,489660.0,結婚済み,車なし,0,0,0
46.0,Company Invited,2,5.0,salaried,MALE,3.0,4.0,standard,3.0,2.0,0,1,seniormanager,404640.0,結婚済み,車あり,2,0,0
21.0,Company Invited,2,9.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,3.0,0,2,executive,311865.0,独身,車あり,2,0,0
42.0,Self Enquiry,2,10.0,smallbusiness,MALE,3.0,4.0,king,4.0,,0,2,vp,495150.0,結婚済み,車なし,2,0,0
30.0,Self Enquiry,2,15.0,salaried,MALE,3.0,4.0,superdeluxe,3.0,2.0,0,1,avp,400000.0,結婚済み,車なし,2,0,0
40.0,Self Enquiry,2,8.0,smallbusiness,MALE,3.0,4.0,standard,3.0,3.0,0,1,seniormanager,342195.0,離婚済み,車あり,2,0,0
29.0,Self Enquiry,2,10.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,347145.0,未婚,車あり,2,0,0
55.0,Self Enquiry,3,32.0,salaried,MALE,3.0,4.0,superdeluxe,3.0,5.0,0,2,avp,525795.0,離婚済み,車なし,2,0,0
57.0,Company Invited,2,6.0,largebusiness,FEMALE,3.0,4.0,standard,3.0,5.0,0,2,seniormanager,525735.0,離婚済み,車なし,2,0,0
38.0,Company Invited,2,14.0,salaried,FEMALE,3.0,4.0,standard,4.0,2.0,0,2,seniormanager,375135.0,独身,車なし,2,0,0
46.0,Self Enquiry,2,8.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,2.0,0,2,manager,357540.0,未婚,車あり,2,0,0
42.0,Self Enquiry,2,12.0,smallbusiness,MALE,3.0,4.0,standard,4.0,,0,1,seniormanager,484320.0,結婚済み,車なし,2,0,1
41.0,Self Enquiry,2,13.0,salaried,MALE,3.0,4.0,king,3.0,2.0,0,1,seniormanager,416505.0,結婚済み,車なし,2,0,0
47.0,Self Enquiry,2,6.0,salaried,MALE,3.0,4.0,superdeluxe,3.0,,0,2,avp,466890.0,未婚,車なし,2,0,0
26.0,Self Enquiry,2,13.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,350000.0,未婚,車あり,2,0,0
54.0,Self Enquiry,2,16.0,smallbusiness,MALE,3.0,4.0,standard,4.0,5.0,0,2,seniormanager,384840.0,独身,車なし,2,0,0
30.0,Self Enquiry,2,14.0,salaried,MALE,3.0,4.0,standard,4.0,5.0,0,2,seniormanager,440220.0,結婚済み,車あり,2,0,0
45.0,Self Enquiry,2,31.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,2.0,0,1,manager,310000.0,離婚済み,車あり,2,0,0
35.0,Company Invited,2,22.0,salaried,MALE,3.0,4.0,standard,3.0,3.0,0,2,seniormanager,397965.0,未婚,車あり,2,0,1
35.0,Company Invited,3,8.0,smallbusiness,MALE,3.0,4.0,standard,3.0,2.0,0,1,seniormanager,300000.0,結婚済み,車あり,2,0,0
35.0,Company Invited,2,14.0,smallbusiness,FEMALE,3.0,4.0,standard,4.0,3.0,0,2,seniormanager,355635.0,独身,車あり,2,0,0
29.0,Company Invited,3,10.0,salaried,FEMALE,3.0,4.0,basic,3.0,3.0,1,2,executive,311505.0,結婚済み,車あり,2,0,1
40.0,Self Enquiry,2,29.0,smallbusiness,MALE,3.0,4.0,standard,4.0,7.0,1,2,seniormanager,388080.0,独身,車あり,2,0,1
42.0,Self Enquiry,1,15.0,salaried,MALE,2.0,3.0,basic,3.0,5.0,0,2,executive,259020.0,独身,車あり,0,0,0
39.0,Self Enquiry,2,13.0,salaried,MALE,2.0,3.0,king,3.0,3.0,0,2,seniormanager,442155.0,独身,車あり,0,0,0
28.0,Self Enquiry,1,16.0,salaried,MALE,2.0,3.0,basic,3.0,7.0,0,2,executive,265350.0,独身,車あり,0,0,1
24.0,Company Invited,2,16.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,2,executive,263880.0,独身,車あり,0,0,0
51.0,Self Enquiry,1,14.0,largebusiness,MALE,3.0,4.0,superdeluxe,4.0,6.0,0,2,vp,530000.0,離婚済み,車なし,2,0,0
35.0,Self Enquiry,1,16.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,2.0,0,1,executive,315600.0,独身,車あり,2,0,0
53.0,Self Enquiry,1,28.0,salaried,MALE,3.0,4.0,deluxe,3.0,6.0,0,2,manager,334470.0,結婚済み,車あり,2,0,0
25.0,Self Enquiry,1,14.0,salaried,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,300000.0,独身,車なし,2,0,0
39.0,Company Invited,1,8.0,smallbusiness,FEMALE,3.0,4.0,standard,4.0,3.0,0,1,seniormanager,405705.0,未婚,車なし,2,0,0
30.0,Self Enquiry,1,22.0,salaried,MALE,3.0,4.0,deluxe,3.0,7.0,0,2,manager,309000.0,結婚済み,車あり,2,0,0
39.0,Company Invited,1,9.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,317640.0,結婚済み,車あり,2,0,0
55.0,Self Enquiry,1,6.0,salaried,MALE,3.0,4.0,standard,3.0,2.0,0,2,seniormanager,365370.0,結婚済み,車あり,2,0,0
37.0,Company Invited,1,14.0,smallbusiness,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,260000.0,結婚済み,車あり,2,0,0
35.0,Company Invited,1,,smallbusiness,FEMALE,4.0,4.0,basic,3.0,3.0,0,2,executive,314445.0,結婚済み,車なし,3,0,0
34.0,Self Enquiry,1,7.0,salaried,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,300000.0,離婚済み,車あり,2,0,0
36.0,Self Enquiry,1,15.0,smallbusiness,MALE,3.0,4.0,basic,3.0,7.0,0,2,executive,300000.0,独身,車あり,2,0,0
40.0,Self Enquiry,1,12.0,salaried,MALE,3.0,4.0,basic,4.0,3.0,0,2,executive,273990.0,独身,車あり,2,0,0
51.0,Company Invited,1,13.0,salaried,MALE,3.0,4.0,superdeluxe,3.0,,0,1,avp,511500.0,離婚済み,車なし,2,0,0
37.0,Self Enquiry,1,10.0,smallbusiness,MALE,3.0,4.0,basic,3.0,7.0,0,2,executive,311820.0,結婚済み,車なし,2,0,0
31.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,339645.0,未婚,車あり,2,0,1
38.0,Self Enquiry,2,,smallbusiness,MALE,3.0,5.0,deluxe,3.0,7.0,0,2,manager,323835.0,結婚済み,車あり,2,0,0
35.0,Self Enquiry,2,32.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,337710.0,未婚,車あり,2,0,0
38.0,Self Enquiry,2,12.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,5.0,0,2,manager,326805.0,未婚,車あり,2,0,0
41.0,Self Enquiry,2,16.0,salaried,MALE,3.0,4.0,deluxe,3.0,2.0,0,1,manager,413760.0,結婚済み,車なし,2,0,0
27.0,Self Enquiry,2,7.0,salaried,MALE,3.0,5.0,deluxe,3.0,3.0,0,2,manager,403365.0,独身,車あり,2,0,0
30.0,Self Enquiry,2,8.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,seniormanager,317565.0,結婚済み,車あり,2,0,0
53.0,Self Enquiry,2,15.0,smallbusiness,FEMALE,3.0,4.0,standard,3.0,4.0,0,2,seniormanager,391065.0,離婚済み,車なし,2,0,0
26.0,Self Enquiry,3,28.0,salaried,MALE,3.0,4.0,deluxe,3.0,2.0,0,1,manager,347580.0,結婚済み,車なし,2,0,0
40.0,Company Invited,2,16.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,7.0,0,1,manager,342060.0,未婚,車あり,2,0,0
36.0,Self Enquiry,2,9.0,smallbusiness,MALE,4.0,4.0,standard,3.0,3.0,0,2,seniormanager,396195.0,結婚済み,車なし,3,0,0
30.0,Self Enquiry,1,8.0,salaried,FEMALE,3.0,4.0,basic,3.0,2.0,1,2,executive,357570.0,結婚済み,車あり,2,0,0
23.0,Self Enquiry,1,14.0,salaried,MALE,3.0,4.0,basic,3.0,7.0,1,2,executive,306435.0,独身,車なし,2,0,0
35.0,Self Enquiry,2,9.0,smallbusiness,FEMALE,3.0,6.0,basic,3.0,3.0,1,1,executive,263625.0,離婚済み,車あり,0,0,0
32.0,Self Enquiry,2,10.0,largebusiness,MALE,3.0,4.0,basic,3.0,3.0,1,1,executive,416040.0,離婚済み,車あり,2,0,1
48.0,Self Enquiry,2,10.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,1,1,manager,395340.0,離婚済み,車あり,2,0,0
60.0,Company Invited,2,14.0,salaried,MALE,3.0,4.0,standard,3.0,5.0,1,2,seniormanager,400000.0,独身,車なし,2,0,1
32.0,Self Enquiry,1,23.0,smallbusiness,FEMALE,3.0,4.0,deluxe,3.0,3.0,0,1,manager,300000.0,結婚済み,車あり,2,0,0
36.0,Self Enquiry,1,10.0,smallbusiness,FEMALE,3.0,4.0,basic,3.0,5.0,0,1,executive,320820.0,離婚済み,車あり,2,0,0
35.0,Self Enquiry,1,7.0,salaried,MALE,3.0,4.0,basic,3.0,5.0,0,2,executive,336105.0,離婚済み,車あり,2,0,0
39.0,Company Invited,2,33.0,smallbusiness,MALE,3.0,4.0,deluxe,3.0,5.0,0,1,manager,502845.0,結婚済み,車あり,2,0,0
22.0,Self Enquiry,2,10.0,salaried,MALE,3.0,4.0,basic,3.0,2.0,0,2,executive,299565.0,独身,車あり,2,0,1
38.0,Self Enquiry,2,14.0,salaried,MALE,3.0,4.0,deluxe,3.0,3.0,0,2,manager,358320.0,結婚済み,車なし,2,0,0
37.0,Self Enquiry,2,14.0,salaried,MALE,3.0,4.0,standard,3.0,2.0,0,1,seniormanager,400000.0,独身,車なし,2,0,0
30.0,Self Enquiry,2,7.0,smallbusiness,MALE,2.0,3.0,basic,3.0,1.0,0,3,executive,267720.0,結婚済み,車あり,0,0,0
56.0,Self Enquiry,3,10.0,salaried,FEMALE,2.0,5.0,standard,3.0,3.0,0,1,seniormanager,402315.0,結婚済み,車なし,1,0,0
35.0,Self Enquiry,1,10.0,largebusiness,FEMALE,2.0,4.0,superdeluxe,4.0,1.0,0,3,avp,510480.0,離婚済み,車なし,0,1,0
25.0,Company Invited,2,9.0,largebusiness,FEMALE,3.0,5.0,basic,3.0,2.0,0,2,executive,304380.0,独身,車なし,2,0,0
55.0,Self Enquiry,2,29.0,salaried,FEMALE,3.0,5.0,deluxe,3.0,3.0,0,2,manager,350355.0,離婚済み,車あり,2,0,0
39.0,Self Enquiry,1,32.0,smallbusiness,MALE,4.0,4.0,basic,3.0,3.0,0,2,executive,449325.0,離婚済み,車あり,3,0,0
36.0,Self Enquiry,3,14.0,salaried,MALE,3.0,4.0,king,3.0,3.0,0,1,vp,561525.0,結婚済み,車あり,2,0,0
28.0,Self Enquiry,2,8.0,salaried,MALE,3.0,4.0,king,3.0,3.0,0,3,vp,495570.0,未婚,車なし,0,1,0
52.0,Company Invited,2,7.0,salaried,MALE,3.0,5.0,superdeluxe,3.0,2.0,1,1,seniormanager,424770.0,離婚済み,車なし,2,0,0
59.0,Self Enquiry,2,28.0,smallbusiness,MALE,2.0,4.0,superdeluxe,3.0,,0,2,avp,535065.0,離婚済み,車なし,0,0,0
52.0,Self Enquiry,2,16.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,1.0,0,2,manager,315090.0,結婚済み,車なし,1,0,0
26.0,Company Invited,2,17.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,2,executive,262950.0,独身,車なし,1,0,1
21.0,Company Invited,2,,salaried,FEMALE,2.0,4.0,deluxe,3.0,3.0,0,2,manager,313950.0,独身,車あり,1,0,0
30.0,Self Enquiry,3,13.0,smallbusiness,FEMALE,2.0,3.0,standard,3.0,2.0,0,1,seniormanager,358575.0,結婚済み,車なし,1,0,0
32.0,Company Invited,2,15.0,salaried,MALE,2.0,3.0,deluxe,3.0,1.0,0,2,manager,297360.0,結婚済み,車なし,1,0,0
34.0,Self Enquiry,3,14.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,340000.0,未婚,車あり,1,0,0
42.0,Company Invited,2,15.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,2.0,0,2,manager,360195.0,離婚済み,車あり,1,0,0
28.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,1,executive,259110.0,結婚済み,車なし,1,0,0
34.0,Company Invited,2,,smallbusiness,MALE,2.0,3.0,deluxe,3.0,2.0,0,2,manager,315600.0,独身,車あり,1,0,0
35.0,Self Enquiry,2,24.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,2.0,0,2,manager,296820.0,独身,車あり,1,0,0
30.0,Company Invited,3,,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,2.0,0,2,manager,307260.0,独身,車なし,1,0,0
